i_simul,year,strategy,resources,n_ind,n_predator,n_dead,gamma,total_seeds
2,60,matching,2.4926273463626387,108.0,39.96608477952606,5.0,0.31512962817788626,1268.2426914477796
2,60,alternate,2.4926273463626387,115.0,39.96608477952606,5.0,0.31512962817788626,1268.2426914477796
2,60,switching,2.4926273463626387,96.0,39.96608477952606,5.0,0.31512962817788626,1268.2426914477796
2,60,reversed,2.4926273463626387,93.0,39.96608477952606,5.0,0.31512962817788626,1268.2426914477796
2,60,storage,2.4926273463626387,88.0,39.96608477952606,5.0,0.31512962817788626,1268.2426914477796
2,61,matching,2.553598891460278,109.0,74.85736164745687,5.0,0.8209145382881877,911.877645674947
2,61,alternate,2.553598891460278,112.0,74.85736164745687,5.0,0.8209145382881877,911.877645674947
2,61,switching,2.553598891460278,96.0,74.85736164745687,5.0,0.8209145382881877,911.877645674947
2,61,reversed,2.553598891460278,93.0,74.85736164745687,5.0,0.8209145382881877,911.877645674947
2,61,storage,2.553598891460278,90.0,74.85736164745687,5.0,0.8209145382881877,911.877645674947
2,62,matching,3.698496883750484,108.0,88.64670288262676,5.0,0.9586750638218294,924.6793436895091
2,62,alternate,3.698496883750484,112.0,88.64670288262676,5.0,0.9586750638218294,924.6793436895091
2,62,switching,3.698496883750484,95.0,88.64670288262676,5.0,0.9586750638218294,924.6793436895091
2,62,reversed,3.698496883750484,93.0,88.64670288262676,5.0,0.9586750638218294,924.6793436895091
2,62,storage,3.698496883750484,92.0,88.64670288262676,5.0,0.9586750638218294,924.6793436895091
2,63,matching,1.8920239370501604,109.0,44.4552846509006,5.0,0.9982957000880882,445.3117913557869
2,63,alternate,1.8920239370501604,111.0,44.4552846509006,5.0,0.9982957000880882,445.3117913557869
2,63,switching,1.8920239370501604,96.0,44.4552846509006,5.0,0.9982957000880882,445.3117913557869
2,63,reversed,1.8920239370501604,92.0,44.4552846509006,5.0,0.9982957000880882,445.3117913557869
2,63,storage,1.8920239370501604,92.0,44.4552846509006,5.0,0.9982957000880882,445.3117913557869
2,64,matching,3.787831732758821,107.0,46.51179650388101,5.0,0.9505349407252172,489.3223227374947
2,64,alternate,3.787831732758821,110.0,46.51179650388101,5.0,0.9505349407252172,489.3223227374947
2,64,switching,3.787831732758821,94.0,46.51179650388101,5.0,0.9505349407252172,489.3223227374947
2,64,reversed,3.787831732758821,95.0,46.51179650388101,5.0,0.9505349407252172,489.3223227374947
2,64,storage,3.787831732758821,94.0,46.51179650388101,5.0,0.9505349407252172,489.3223227374947
2,65,matching,4.6555101571372655,105.0,20.61651977525024,5.0,0.9938037137161277,207.45062119117
2,65,alternate,4.6555101571372655,113.0,20.61651977525024,5.0,0.9938037137161277,207.45062119117
2,65,switching,4.6555101571372655,95.0,20.61651977525024,5.0,0.9938037137161277,207.45062119117
2,65,reversed,4.6555101571372655,93.0,20.61651977525024,5.0,0.9938037137161277,207.45062119117
2,65,storage,4.6555101571372655,94.0,20.61651977525024,5.0,0.9938037137161277,207.45062119117
2,66,matching,2.8459949264256403,107.0,74.4922417605986,5.0,0.3560027466806085,2092.462556965328
2,66,alternate,2.8459949264256403,113.0,74.4922417605986,5.0,0.3560027466806085,2092.462556965328
2,66,switching,2.8459949264256403,93.0,74.4922417605986,5.0,0.3560027466806085,2092.462556965328
2,66,reversed,2.8459949264256403,93.0,74.4922417605986,5.0,0.3560027466806085,2092.462556965328
2,66,storage,2.8459949264256403,94.0,74.4922417605986,5.0,0.3560027466806085,2092.462556965328
2,67,matching,2.8869969348451505,106.0,125.57531586209136,5.0,0.8949112990008833,1403.2152237019347
2,67,alternate,2.8869969348451505,111.0,125.57531586209136,5.0,0.8949112990008833,1403.2152237019347
2,67,switching,2.8869969348451505,92.0,125.57531586209136,5.0,0.8949112990008833,1403.2152237019347
2,67,reversed,2.8869969348451505,96.0,125.57531586209136,5.0,0.8949112990008833,1403.2152237019347
2,67,storage,2.8869969348451505,95.0,125.57531586209136,5.0,0.8949112990008833,1403.2152237019347
2,68,matching,1.7801650281622963,105.0,30.062461264287077,5.0,0.9999888371404186,300.62796851066946
2,68,alternate,1.7801650281622963,112.0,30.062461264287077,5.0,0.9999888371404186,300.62796851066946
2,68,switching,1.7801650281622963,92.0,30.062461264287077,5.0,0.9999888371404186,300.62796851066946
2,68,reversed,1.7801650281622963,98.0,30.062461264287077,5.0,0.9999888371404186,300.62796851066946
2,68,storage,1.7801650281622963,93.0,30.062461264287077,5.0,0.9999888371404186,300.62796851066946
2,69,matching,2.66333803258849,107.0,6.56848861690343,5.0,0.991373021274065,66.25647940733674
2,69,alternate,2.66333803258849,112.0,6.56848861690343,5.0,0.991373021274065,66.25647940733674
2,69,switching,2.66333803258849,92.0,6.56848861690343,5.0,0.991373021274065,66.25647940733674
2,69,reversed,2.66333803258849,98.0,6.56848861690343,5.0,0.991373021274065,66.25647940733674
2,69,storage,2.66333803258849,91.0,6.56848861690343,5.0,0.991373021274065,66.25647940733674
2,70,matching,4.23318896746075,107.0,28.10032349288984,5.0,0.11358067533159244,2474.0408886329046
2,70,alternate,4.23318896746075,111.0,28.10032349288984,5.0,0.11358067533159244,2474.0408886329046
2,70,switching,4.23318896746075,89.0,28.10032349288984,5.0,0.11358067533159244,2474.0408886329046
2,70,reversed,4.23318896746075,101.0,28.10032349288984,5.0,0.11358067533159244,2474.0408886329046
2,70,storage,4.23318896746075,92.0,28.10032349288984,5.0,0.11358067533159244,2474.0408886329046
2,71,matching,3.364594922022078,108.0,96.81312776333172,5.0,0.42923390031393227,2255.486523606936
2,71,alternate,3.364594922022078,113.0,96.81312776333172,5.0,0.42923390031393227,2255.486523606936
2,71,switching,3.364594922022078,89.0,96.81312776333172,5.0,0.42923390031393227,2255.486523606936
2,71,reversed,3.364594922022078,99.0,96.81312776333172,5.0,0.42923390031393227,2255.486523606936
2,71,storage,3.364594922022078,91.0,96.81312776333172,5.0,0.42923390031393227,2255.486523606936
2,72,matching,5.003741062536376,109.0,180.1155273244517,5.0,0.8779325864543648,2051.587218693746
2,72,alternate,5.003741062536376,112.0,180.1155273244517,5.0,0.8779325864543648,2051.587218693746
