i_simul,gen,strategy,n_ind,fitness_relative
54,74,storage,97.0,29.051936210425833
54,75,matching,0.0,0.0
54,75,switching,0.0,0.0
54,75,storage,100.0,28.409708631170325
54,76,matching,1.0,25.547027642038238
54,76,switching,1.0,25.276332045023207
54,76,storage,98.0,29.15409287731348
54,77,matching,1.0,24.60871642673159
54,77,switching,0.0,0.0
54,77,storage,99.0,28.155503754666302
54,78,matching,3.0,24.1792403932903
54,78,switching,1.0,24.52342789749312
54,78,storage,96.0,28.684034042155563
54,79,matching,3.0,24.772990751315703
54,79,switching,5.0,25.071792752959727
54,79,storage,92.0,28.169240829393907
54,80,matching,3.0,25.449238029298158
54,80,switching,5.0,25.82997338619895
54,80,storage,92.0,30.071984111102754
54,81,matching,2.0,24.73917638487949
54,81,switching,3.0,23.538964817889347
54,81,storage,95.0,28.710624315061732
54,82,matching,3.0,24.580810352105317
54,82,switching,7.0,24.32499615339181
54,82,storage,90.0,28.289139505688425
54,83,matching,5.0,25.239563619661553
54,83,switching,4.0,26.458260636809356
54,83,storage,91.0,28.428605603233656
54,84,matching,6.0,23.2485562924537
54,84,switching,9.0,19.92695105664311
54,84,storage,85.0,27.036719819719355
54,85,matching,7.0,23.950150470743544
54,85,switching,7.0,23.686607555639693
54,85,storage,86.0,28.396697648921798
54,86,matching,3.0,23.90123218983453
54,86,switching,6.0,22.97052869023833
54,86,storage,91.0,27.877469731668267
54,87,matching,2.0,23.341304921291517
54,87,switching,6.0,22.364560314344953
54,87,storage,92.0,27.47614203112725
54,88,matching,2.0,24.95124677703541
54,88,switching,4.0,24.60595021352983
54,88,storage,94.0,29.159709679320645
54,89,matching,1.0,22.73101609029458
54,89,switching,5.0,24.222317178242584
54,89,storage,94.0,28.506166929209567
54,90,matching,1.0,24.226976372249343
54,90,switching,3.0,23.58754240324043
54,90,storage,96.0,30.336876392279194
54,91,matching,0.0,0.0
54,91,switching,3.0,24.631052026384292
54,91,storage,97.0,29.277899178712556
54,92,matching,1.0,24.096717800420002
54,92,switching,6.0,23.559232143841253
54,92,storage,93.0,27.810710107957142
54,93,matching,4.0,24.117820052107568
54,93,switching,6.0,23.987825865786196
54,93,storage,90.0,28.030720242938393
54,94,matching,5.0,24.650935869406148
54,94,switching,6.0,23.303411282647684
54,94,storage,89.0,27.61098905748058
54,95,matching,4.0,25.088051327667593
54,95,switching,7.0,25.109018901108133
54,95,storage,89.0,27.706959072070102
54,96,matching,6.0,23.764853687581944
54,96,switching,5.0,23.249700310433532
54,96,storage,89.0,27.555205444699155
54,97,matching,11.0,24.77618262821812
54,97,switching,6.0,24.6696252551298
54,97,storage,83.0,28.403161653695236
54,98,matching,5.0,24.747907867146168
54,98,switching,11.0,24.919650696370823
54,98,storage,84.0,28.731238844159662
54,99,matching,7.0,23.93437844481524
54,99,switching,6.0,23.52028129692103
54,99,storage,87.0,28.41525197794426
55,0,matching,36.0,23.658151842030946
55,0,switching,29.0,24.694709747784437
55,0,storage,35.0,24.897393640871417
55,1,matching,37.0,22.754364967862568
55,1,switching,32.0,22.954146603123274
55,1,storage,31.0,23.944341106482923
55,2,matching,34.0,26.020320904481416
55,2,switching,36.0,26.273327872278493
55,2,storage,30.0,27.770497086802855
55,3,matching,28.0,24.932614691632057
55,3,switching,42.0,24.53934472004225
55,3,storage,30.0,23.615243649180037
55,4,matching,30.0,25.424645159401347
55,4,switching,40.0,24.438820625763306
55,4,storage,30.0,27.101706482280864
55,5,matching,33.0,25.39644485077464
55,5,switching,47.0,25.719075214583583
55,5,storage,20.0,24.176620751224267
55,6,matching,30.0,23.694803839439544
55,6,switching,49.0,21.015042400527122
55,6,storage,21.0,22.57120370373497
55,7,matching,30.0,24.881351778248398
55,7,switching,49.0,25.69139486996133
55,7,storage,21.0,23.663238264851046
55,8,matching,27.0,24.40688161278087
55,8,switching,57.0,25.859612495693415
55,8,storage,16.0,24.148912585244428
55,9,matching,26.0,23.660840574681743
55,9,switching,53.0,23.08560239586345
55,9,storage,21.0,23.481168961769455
55,10,matching,28.0,24.73612614796951
55,10,switching,50.0,25.081401150969583
55,10,storage,22.0,23.99091451925233
55,11,matching,33.0,25.46927197109376
55,11,switching,46.0,25.810568089267576
55,11,storage,21.0,24.536985026724388
55,12,matching,39.0,24.483566091023743
55,12,switching,42.0,25.27199735424728
55,12,storage,19.0,23.321353646535936
55,13,matching,37.0,23.629048162911197
55,13,switching,40.0,24.980482731695613
55,13,storage,23.0,24.03658414407585
55,14,matching,33.0,25.33152452020965
55,14,switching,46.0,26.088661674212123
55,14,storage,21.0,23.565909729194143
55,15,matching,32.0,25.32476239456461
55,15,switching,54.0,25.309404476484413
55,15,storage,14.0,24.833867751620073
55,16,matching,30.0,25.091345537483516
55,16,switching,54.0,25.86960372256301
55,16,storage,16.0,24.079282585049572
55,17,matching,29.0,24.233539102125853
55,17,switching,54.0,25.49178587603053
55,17,storage,17.0,21.663440666779916
55,18,matching,34.0,23.8893328157441
55,18,switching,59.0,24.785885226442662
55,18,storage,7.0,23.852244000391376
55,19,matching,39.0,25.177041347765954
55,19,switching,55.0,25.205953590566594
55,19,storage,6.0,23.0685977723027
55,20,matching,32.0,24.752219843809588
55,20,switching,63.0,25.744966223145067
55,20,storage,5.0,23.66850161490013
55,21,matching,30.0,24.371225778487567
55,21,switching,66.0,24.95745218237127
55,21,storage,4.0,22.482925275249737
55,22,matching,29.0,25.960058672603687
55,22,switching,69.0,26.144357032185194
55,22,storage,2.0,24.914634472579053
55,23,matching,33.0,23.865631400577346
55,23,switching,64.0,25.133619760484564
55,23,storage,3.0,22.80343229392727
55,24,matching,26.0,24.04343938690382
55,24,switching,71.0,25.816403753130626
55,24,storage,3.0,21.689991664556093
55,25,matching,33.0,24.1866259670027
55,25,switching,63.0,25.326180898423985
55,25,storage,4.0,24.090367799967044
55,26,matching,32.0,25.105889720347815
55,26,switching,65.0,26.05304254537916
55,26,storage,3.0,22.63645033397879
55,27,matching,30.0,24.75766312189834
55,27,switching,63.0,25.75934282982324
55,27,storage,7.0,23.32129234195759
55,28,matching,22.0,24.31099099560817
55,28,switching,68.0,24.52532773993985
55,28,storage,10.0,23.258158589273858
55,29,matching,23.0,24.35900557484179
55,29,switching,64.0,25.003699457297724
55,29,storage,13.0,24.37845998718804
55,30,matching,16.0,24.00110767712178
55,30,switching,66.0,25.27559502692109
55,30,storage,18.0,24.081721261528784
55,31,matching,6.0,24.91828321939026
55,31,switching,70.0,24.26766151444273
55,31,storage,24.0,24.792248452456807
55,32,matching,4.0,23.77715331493177
55,32,switching,62.0,25.121642352754733
55,32,storage,34.0,24.09516528795868
55,33,matching,3.0,24.34198502420656
55,33,switching,64.0,25.331706325646284
55,33,storage,33.0,23.474068251071596
55,34,matching,3.0,24.95672099069539
55,34,switching,68.0,24.74549306972283
55,34,storage,29.0,24.262596873564263
55,35,matching,3.0,23.755092666439108
55,35,switching,71.0,24.98171266404856
55,35,storage,26.0,24.768063740203257
55,36,matching,3.0,24.35252128919693
55,36,switching,71.0,25.65097901173205
55,36,storage,26.0,24.21388048765512
55,37,matching,4.0,25.128602969303103
55,37,switching,70.0,25.67390986182956
55,37,storage,26.0,24.462334886957493
55,38,matching,8.0,24.51524597413265
55,38,switching,74.0,26.33735237166907
55,38,storage,18.0,23.99480415785095
55,39,matching,7.0,24.951354857387994
55,39,switching,80.0,25.171976291703537
55,39,storage,13.0,23.281181528589734
55,40,matching,7.0,25.32737648187677
55,40,switching,82.0,26.30550758083209
55,40,storage,11.0,23.316204033117163
55,41,matching,6.0,23.303924762478328
55,41,switching,80.0,25.229276886668014
55,41,storage,14.0,24.18377391060259
55,42,matching,7.0,25.670092455877413
55,42,switching,79.0,26.591487735768727
55,42,storage,14.0,26.18199390422737
55,43,matching,7.0,24.54971874819631
55,43,switching,81.0,24.683200270873854
55,43,storage,12.0,23.83563529643378
55,44,matching,8.0,25.376848935077913
55,44,switching,81.0,26.060460576604463
55,44,storage,11.0,23.908451454028956
55,45,matching,10.0,23.379267414811974
55,45,switching,84.0,24.670545053225055
55,45,storage,6.0,21.363760047078816
55,46,matching,13.0,23.950326624126767
55,46,switching,81.0,23.35278728307571
55,46,storage,6.0,22.276375214206734
55,47,matching,11.0,24.81103104797465
55,47,switching,86.0,25.730404848584826
55,47,storage,3.0,23.845764382804646
55,48,matching,11.0,24.962693945503712
55,48,switching,82.0,25.724393397923127
55,48,storage,7.0,23.304749676042075
55,49,matching,12.0,24.324806852787876
55,49,switching,82.0,26.572348003874993
55,49,storage,6.0,23.05359758819851
55,50,matching,12.0,24.715480075023578
55,50,switching,81.0,26.4777003622737
55,50,storage,7.0,22.66884782060117
55,51,matching,12.0,24.55479395380958
55,51,switching,80.0,25.64264874616897
55,51,storage,8.0,24.85047681518209
55,52,matching,10.0,24.238739825294793
55,52,switching,82.0,26.177632083450945
55,52,storage,8.0,23.484656836911103
55,53,matching,12.0,23.388096023254604
55,53,switching,85.0,26.044619613833866
55,53,storage,3.0,22.599645363033535
55,54,matching,9.0,24.079701230341964
55,54,switching,91.0,24.652752978999207
55,54,storage,0.0,0.0
55,55,matching,8.0,25.30656485874069
55,55,switching,90.0,26.617503651698996
55,55,storage,2.0,23.340426975419255
55,56,matching,8.0,23.360786767804218
55,56,switching,90.0,22.899978109520912
55,56,storage,2.0,23.601751420311263
55,57,matching,10.0,26.41155468612098
55,57,switching,89.0,27.679214916861323
55,57,storage,1.0,25.859986556703006
55,58,matching,10.0,25.462383864904787
55,58,switching,87.0,26.798692964822852
55,58,storage,3.0,24.21723093610566
55,59,matching,12.0,25.428453496699206
55,59,switching,86.0,26.91846777407503
55,59,storage,2.0,22.698022574995036
55,60,matching,15.0,24.726364103857318
55,60,switching,79.0,25.05158816306092
55,60,storage,6.0,22.397755964421254
55,61,matching,14.0,24.167910767392982
55,61,switching,80.0,24.596201539866982
55,61,storage,6.0,22.553912516960178
55,62,matching,15.0,25.426012921072463
55,62,switching,80.0,25.5557485392421
55,62,storage,5.0,23.058208490848415
55,63,matching,12.0,24.90945761370482
55,63,switching,83.0,25.621863779330752
55,63,storage,5.0,22.65443680669795
55,64,matching,18.0,23.330227640806697
55,64,switching,78.0,25.306199224519087
55,64,storage,4.0,22.172043989761388
55,65,matching,21.0,23.37909694865769
55,65,switching,78.0,25.00881288222127
55,65,storage,1.0,21.976530023506122
55,66,matching,20.0,23.75871365284109
55,66,switching,79.0,25.53014182492059
55,66,storage,1.0,23.65828827491667
55,67,matching,20.0,25.194451723000036
55,67,switching,78.0,26.243867947731303
55,67,storage,2.0,22.92701760949457
55,68,matching,21.0,24.864393541824484
55,68,switching,74.0,26.044101523453516
55,68,storage,5.0,22.023396391627465
55,69,matching,25.0,26.243146206621706
55,69,switching,70.0,26.918847390339582
55,69,storage,5.0,24.267878479776705
55,70,matching,24.0,24.968336933012115
55,70,switching,70.0,25.815580596023192
55,70,storage,6.0,22.70258023339788
55,71,matching,20.0,24.41586289881213
55,71,switching,76.0,26.097613798253484
55,71,storage,4.0,21.857633719771325
55,72,matching,25.0,24.123863309382568
55,72,switching,71.0,24.439118698335093
55,72,storage,4.0,22.875902883223954
55,73,matching,25.0,25.328071669940655
55,73,switching,69.0,26.605354634614642
55,73,storage,6.0,23.762519406795246
55,74,matching,20.0,23.981799732447875
55,74,switching,75.0,24.39897519032365
55,74,storage,5.0,22.834885980905643
55,75,matching,21.0,24.44074946324221
55,75,switching,73.0,25.380738257889135
55,75,storage,6.0,23.408334155602848
55,76,matching,16.0,24.884035410959562
55,76,switching,80.0,25.571535084139832
55,76,storage,4.0,23.071820601862644
55,77,matching,17.0,25.35554226273915
55,77,switching,79.0,26.859737170572096
55,77,storage,4.0,23.637745277134776
55,78,matching,19.0,23.996907026694796
55,78,switching,77.0,26.151749185401517
55,78,storage,4.0,23.09112667065632
55,79,matching,23.0,24.219275002116923
55,79,switching,74.0,23.19682895715157
55,79,storage,3.0,22.89546829349727
55,80,matching,25.0,24.998939125952692
55,80,switching,72.0,26.324558817598895
55,80,storage,3.0,23.991084860893395
55,81,matching,29.0,23.78504718789766
55,81,switching,69.0,24.72934879084985
55,81,storage,2.0,23.639459424890934
55,82,matching,29.0,24.19597103062208
55,82,switching,71.0,25.442477045563848
55,82,storage,0.0,0.0
55,83,matching,35.0,22.86414265684556
55,83,switching,64.0,24.4346872098974
55,83,storage,1.0,20.764869586701423
55,84,matching,38.0,23.720538150679108
55,84,switching,60.0,24.41230816196044
55,84,storage,2.0,22.7062385967412
55,85,matching,41.0,25.00226791403977
55,85,switching,55.0,26.271104955987454
55,85,storage,4.0,24.24001016687582
55,86,matching,38.0,25.621148183634613
55,86,switching,55.0,26.67614454215022
55,86,storage,7.0,24.61212154595356
55,87,matching,35.0,24.442696890185914
55,87,switching,59.0,25.81974994338876
55,87,storage,6.0,23.86408520075638
55,88,matching,31.0,23.803568204921234
55,88,switching,64.0,24.38406582722011
55,88,storage,5.0,22.90145249009997
55,89,matching,29.0,25.800124796210913
55,89,switching,67.0,26.21087413572531
55,89,storage,4.0,23.114108837026404
55,90,matching,29.0,24.32147494628171
55,90,switching,70.0,25.042391591249498
55,90,storage,1.0,23.058371728832345
55,91,matching,32.0,24.37320991689843
55,91,switching,68.0,23.99389528279132
55,91,storage,0.0,0.0
55,92,matching,34.0,24.566399733192178
55,92,switching,66.0,25.73846075477911
55,92,storage,0.0,0.0
55,93,matching,37.0,23.898905539497257
55,93,switching,63.0,24.347528106896174
55,93,storage,0.0,0.0
55,94,matching,32.0,23.45453545100805
55,94,switching,67.0,24.94566695841904
55,94,storage,1.0,22.265816279061998
55,95,matching,30.0,23.917892414355684
55,95,switching,69.0,24.850974808186525
55,95,storage,1.0,22.571074248736707
55,96,matching,25.0,24.148017968732233
55,96,switching,73.0,25.10440217605851
55,96,storage,2.0,22.877446198210325
55,97,matching,23.0,25.023541460651533
55,97,switching,75.0,25.081536093331632
55,97,storage,2.0,22.606412106036398
55,98,matching,20.0,24.816282111066034
55,98,switching,76.0,25.719942249504932
55,98,storage,4.0,22.94658770154505
55,99,matching,19.0,26.061444129047022
55,99,switching,75.0,26.676640062373767
55,99,storage,6.0,26.206092485580395
56,0,matching,24.0,24.81881152005006
56,0,switching,37.0,25.147868148181388
56,0,storage,39.0,24.98944199540678
56,1,matching,27.0,25.127439279150117
56,1,switching,32.0,24.88527684752815
56,1,storage,41.0,25.351989098641166
56,2,matching,22.0,23.75338681323766
56,2,switching,33.0,22.89283819947383
56,2,storage,45.0,24.896674763967233
56,3,matching,19.0,22.680685235261066
56,3,switching,33.0,23.1641230901301
56,3,storage,48.0,24.795897568719155
56,4,matching,21.0,24.547518290670425
56,4,switching,27.0,24.10681129581601
56,4,storage,52.0,25.87533785731335
56,5,matching,25.0,25.00566130956923
56,5,switching,26.0,25.00599456393953
56,5,storage,49.0,26.066184991558714
56,6,matching,31.0,22.851392624858782
56,6,switching,23.0,22.934178587309706
56,6,storage,46.0,24.771543531217702
56,7,matching,32.0,23.663141976427443
56,7,switching,27.0,23.863987277593203
56,7,storage,41.0,26.216924685998098
56,8,matching,26.0,23.23053863460119
56,8,switching,25.0,24.020988788830984
56,8,storage,49.0,24.300615138462675
56,9,matching,26.0,24.11883385248802
56,9,switching,24.0,24.553302342622942
56,9,storage,50.0,24.212386247466526
56,10,matching,23.0,23.799483802505833
56,10,switching,19.0,24.215428728140516
56,10,storage,58.0,26.299316212312586
56,11,matching,20.0,24.882964258728308
56,11,switching,19.0,25.461799109410723
56,11,storage,61.0,26.891633705947577
56,12,matching,19.0,24.758044303410262
56,12,switching,24.0,25.313877481431494
56,12,storage,57.0,26.36855967509411
56,13,matching,18.0,26.09263162016429
56,13,switching,20.0,26.37358198857185
56,13,storage,62.0,30.495909514479756
56,14,matching,11.0,23.9316375169339
56,14,switching,26.0,24.38038504283151
56,14,storage,63.0,26.43555381960658
56,15,matching,11.0,25.943386019208006
56,15,switching,21.0,26.335585357017482
56,15,storage,68.0,27.82829880021546
56,16,matching,11.0,25.163753494493186
56,16,switching,20.0,24.28602097823142
56,16,storage,69.0,26.802209834477058
56,17,matching,9.0,24.16071898911251
56,17,switching,14.0,23.092451097873603
56,17,storage,77.0,27.645298338764487
56,18,matching,6.0,24.502845653267432
56,18,switching,12.0,23.036406871330062
56,18,storage,82.0,27.728957979223026
56,19,matching,1.0,23.83536475698571
56,19,switching,7.0,23.984495376057367
56,19,storage,92.0,28.45281071730041
56,20,matching,0.0,0.0
56,20,switching,6.0,23.323452471008753
56,20,storage,94.0,29.043993688340677
56,21,matching,0.0,0.0
56,21,switching,3.0,24.27282369537934
56,21,storage,97.0,29.465605773225356
56,22,matching,0.0,0.0
56,22,switching,1.0,22.526945703164046
56,22,storage,99.0,27.958330531583684
56,23,matching,1.0,24.546551391175214
56,23,switching,0.0,0.0
56,23,storage,99.0,28.122606827227074
56,24,matching,0.0,0.0
56,24,switching,0.0,0.0
56,24,storage,100.0,29.002639805895942
56,25,matching,2.0,25.607520307867176
56,25,switching,1.0,25.27164273411222
56,25,storage,97.0,28.858263855590277
56,26,matching,1.0,24.124517619562965
56,26,switching,2.0,23.636354671419912
56,26,storage,97.0,28.423925265973445
56,27,matching,2.0,24.862181140585136
56,27,switching,1.0,23.812292293562486
56,27,storage,97.0,28.579349037774037
56,28,matching,2.0,24.306102757744824
56,28,switching,0.0,0.0
56,28,storage,98.0,28.640503230223977
56,29,matching,3.0,23.738643208471046
56,29,switching,1.0,22.243153631376256
56,29,storage,96.0,28.26799059083835
56,30,matching,3.0,23.383302125311975
56,30,switching,3.0,23.85207475446083
56,30,storage,94.0,26.847497008115727
56,31,matching,2.0,24.313243862500006
56,31,switching,3.0,23.27226373530472
56,31,storage,95.0,29.054987784988406
56,32,matching,1.0,24.200446709279177
56,32,switching,7.0,23.644977130991105
56,32,storage,92.0,27.159025903540595
56,33,matching,2.0,23.337410152361972
56,33,switching,8.0,23.21573303078211
56,33,storage,90.0,28.420196878602262
56,34,matching,2.0,24.061232079937387
56,34,switching,10.0,23.24671733793548
56,34,storage,88.0,27.020315516484406
56,35,matching,3.0,25.213804406296173
56,35,switching,6.0,25.2261936113477
56,35,storage,91.0,28.959174572170223
56,36,matching,4.0,24.931568717798996
56,36,switching,6.0,24.38468090062848
56,36,storage,90.0,27.855583765669685
56,37,matching,8.0,22.638347039956198
56,37,switching,8.0,21.891087471735226
56,37,storage,84.0,26.696479812216335
56,38,matching,5.0,24.900242234769074
56,38,switching,13.0,23.83893348344421
56,38,storage,82.0,28.35187566406506
56,39,matching,8.0,24.842730346734403
56,39,switching,9.0,24.610419337503515
56,39,storage,83.0,28.472273519430455
56,40,matching,7.0,24.2663782919365
56,40,switching,7.0,24.88495722155639
56,40,storage,86.0,28.49337908014824
56,41,matching,10.0,24.777577383050534
56,41,switching,12.0,25.05022608344511
56,41,storage,78.0,28.775359338954402
56,42,matching,4.0,24.151751855317805
56,42,switching,21.0,24.299150668859028
56,42,storage,75.0,27.090280489391873
56,43,matching,2.0,24.47099505446724
56,43,switching,20.0,24.039100918922244
56,43,storage,78.0,28.414047841987813
56,44,matching,2.0,24.276927293548955
56,44,switching,20.0,25.147388325881707
56,44,storage,78.0,28.36232457504402
56,45,matching,3.0,24.110802097915055
56,45,switching,20.0,24.43448588038485
56,45,storage,77.0,27.885080685078606
56,46,matching,3.0,24.62933278212606
56,46,switching,21.0,24.51798724166041
56,46,storage,76.0,27.47007512004308
56,47,matching,2.0,23.22780847301246
56,47,switching,15.0,24.359411659699276
56,47,storage,83.0,27.00396070686803
56,48,matching,4.0,23.98760837563573
56,48,switching,16.0,23.941155742573468
56,48,storage,80.0,28.643238215880956
56,49,matching,4.0,24.045671125975424
56,49,switching,16.0,23.116756371938838
56,49,storage,80.0,26.84913675706041
56,50,matching,2.0,23.87184731382871
56,50,switching,14.0,24.080551785668433
56,50,storage,84.0,27.212966788200262
56,51,matching,4.0,25.043994738217677
56,51,switching,17.0,25.31092402861101
56,51,storage,79.0,27.90064870788067
56,52,matching,2.0,23.78715002586538
56,52,switching,17.0,24.142570958858787
56,52,storage,81.0,27.52754163824878
56,53,matching,1.0,25.485228259683076
56,53,switching,21.0,25.593400715599234
56,53,storage,78.0,28.568665245770926
56,54,matching,3.0,24.07632650606598
56,54,switching,10.0,23.671827522001813
56,54,storage,87.0,27.975243004434528
56,55,matching,3.0,25.203017854998862
56,55,switching,12.0,24.818395069854105
56,55,storage,85.0,27.613362151508017
56,56,matching,4.0,23.858391304107766
56,56,switching,13.0,23.097713393590446
56,56,storage,83.0,27.44026391126228
56,57,matching,1.0,23.187791061010145
56,57,switching,15.0,22.56746452550573
56,57,storage,84.0,27.53659103631322
56,58,matching,1.0,23.929391010272127
56,58,switching,7.0,22.11844785449386
56,58,storage,92.0,28.828036475119344
56,59,matching,0.0,0.0
56,59,switching,9.0,22.730615154310232
56,59,storage,91.0,27.200344391240424
56,60,matching,0.0,0.0
56,60,switching,10.0,23.20270812097189
56,60,storage,90.0,27.756796484775826
56,61,matching,0.0,0.0
56,61,switching,8.0,23.530225239227168
56,61,storage,92.0,27.65517535903727
56,62,matching,0.0,0.0
56,62,switching,12.0,25.55052598789086
56,62,storage,88.0,28.66629847144445
56,63,matching,0.0,0.0
56,63,switching,12.0,24.279262939609776
56,63,storage,88.0,28.640932032834485
56,64,matching,0.0,0.0
56,64,switching,8.0,26.143368244636328
56,64,storage,92.0,30.252530796554623
56,65,matching,0.0,0.0
56,65,switching,7.0,22.394324692432328
56,65,storage,93.0,27.906473167012294
56,66,matching,0.0,0.0
56,66,switching,6.0,24.29306972778555
56,66,storage,94.0,27.060066522965478
56,67,matching,0.0,0.0
56,67,switching,5.0,24.93871420900515
56,67,storage,95.0,28.00919947684457
56,68,matching,0.0,0.0
56,68,switching,3.0,23.450032309648787
56,68,storage,97.0,28.25523508129782
56,69,matching,2.0,24.025619041283793
56,69,switching,2.0,22.625253558838082
56,69,storage,96.0,27.22037158395553
56,70,matching,2.0,23.66371704275445
56,70,switching,0.0,0.0
56,70,storage,98.0,28.985947539687487
56,71,matching,1.0,22.800429995972486
56,71,switching,0.0,0.0
56,71,storage,99.0,28.53797459064028
56,72,matching,2.0,24.75754568711101
56,72,switching,1.0,24.258870980300305
56,72,storage,97.0,27.40394552213587
56,73,matching,2.0,23.864199791708376
56,73,switching,2.0,24.160831793764828
56,73,storage,96.0,28.64884729999154
56,74,matching,3.0,23.45525948466297
56,74,switching,4.0,22.069707629880213
56,74,storage,93.0,28.796677887877753
56,75,matching,1.0,23.709697367559677
56,75,switching,6.0,23.155524023705443
56,75,storage,93.0,28.670997589078564
56,76,matching,3.0,25.713391420255718
56,76,switching,8.0,25.570105076345417
56,76,storage,89.0,29.4349131450106
56,77,matching,4.0,24.79563440996011
56,77,switching,6.0,24.25873276478174
56,77,storage,90.0,28.664499433633946
56,78,matching,9.0,24.143612892271577
56,78,switching,3.0,23.612273202324065
56,78,storage,88.0,27.914314649801444
56,79,matching,7.0,25.32209808493128
56,79,switching,3.0,25.31233949410536
56,79,storage,90.0,28.283483164907228
56,80,matching,7.0,24.353703362245717
56,80,switching,4.0,24.897500241453876
56,80,storage,89.0,28.953649992322813
56,81,matching,6.0,24.731719573876916
56,81,switching,1.0,25.680807954224047
56,81,storage,93.0,28.3727278439819
56,82,matching,5.0,23.711613045388237
56,82,switching,0.0,0.0
56,82,storage,95.0,27.79600426531616
56,83,matching,3.0,24.76602187656535
56,83,switching,1.0,23.975015499446627
56,83,storage,96.0,29.39416455400634
56,84,matching,3.0,25.416500331813598
56,84,switching,0.0,0.0
56,84,storage,97.0,28.837219464740482
56,85,matching,4.0,24.729940907371535
56,85,switching,0.0,0.0
56,85,storage,96.0,27.56580080862388
56,86,matching,5.0,26.08255208375014
56,86,switching,0.0,0.0
56,86,storage,95.0,32.13242836232756
56,87,matching,7.0,24.570115586216833
56,87,switching,1.0,24.322863218069955
56,87,storage,92.0,27.870907799055697
56,88,matching,8.0,23.69212400861316
56,88,switching,2.0,22.423817965828416
56,88,storage,90.0,26.594505034404094
56,89,matching,9.0,24.469306736779213
56,89,switching,1.0,23.537810836584548
56,89,storage,90.0,27.972594603075727
56,90,matching,9.0,24.40415417936903
56,90,switching,1.0,24.56594483827171
56,90,storage,90.0,28.694761666753482
56,91,matching,5.0,24.926287541771476
56,91,switching,0.0,0.0
56,91,storage,95.0,29.04966442397781
56,92,matching,4.0,25.199982036974884
56,92,switching,0.0,0.0
56,92,storage,96.0,28.745582054975277
56,93,matching,3.0,24.58352098327853
56,93,switching,1.0,23.637185301286095
56,93,storage,96.0,28.999542047084905
56,94,matching,5.0,24.961545226568585
56,94,switching,1.0,23.775290138659866
56,94,storage,94.0,27.850275785840793
56,95,matching,5.0,23.92310725030901
56,95,switching,2.0,24.074761395948787
56,95,storage,93.0,27.912950620037343
56,96,matching,2.0,24.091865375023037
56,96,switching,3.0,23.797779396315708
56,96,storage,95.0,28.805890100481818
56,97,matching,2.0,24.745754158816425
56,97,switching,4.0,23.53451279218891
56,97,storage,94.0,29.48054162058745
56,98,matching,2.0,24.189567120809645
56,98,switching,2.0,23.616054455107115
56,98,storage,96.0,26.742697423116613
56,99,matching,1.0,25.138487534876298
56,99,switching,2.0,24.546274169301267
56,99,storage,97.0,29.156352188169866
57,0,matching,27.0,25.171850151832057
57,0,switching,39.0,25.417769304400316
57,0,storage,34.0,27.26453575340226
57,1,matching,24.0,24.152726453193015
57,1,switching,39.0,25.05849288757424
57,1,storage,37.0,24.14139321781085
57,2,matching,25.0,23.29619524373089
57,2,switching,42.0,23.840990895678775
57,2,storage,33.0,24.737919708253806
57,3,matching,18.0,24.33316727540715
57,3,switching,46.0,24.96460741015296
57,3,storage,36.0,26.582854543086896
57,4,matching,18.0,24.56229374840315
57,4,switching,46.0,25.549417436070986
57,4,storage,36.0,25.098029201968323
57,5,matching,8.0,23.980421717908307
57,5,switching,50.0,24.750584310971714
57,5,storage,42.0,23.92556577526971
57,6,matching,10.0,23.843435251304292
57,6,switching,55.0,23.24634025553271
57,6,storage,35.0,24.156928999787702
57,7,matching,11.0,24.80623875649095
57,7,switching,63.0,25.56730935927689
57,7,storage,26.0,24.609638705166756
57,8,matching,9.0,24.930791700579576
57,8,switching,63.0,25.726268982932446
57,8,storage,28.0,24.813379662665174
57,9,matching,10.0,24.071979073277323
57,9,switching,64.0,25.707428808433914
57,9,storage,26.0,25.058168208007967
57,10,matching,13.0,25.109217052955138
57,10,switching,58.0,25.919894550161324
57,10,storage,29.0,23.737648918607764
57,11,matching,8.0,24.82674671133178
57,11,switching,62.0,25.871572117399403
57,11,storage,30.0,24.6142562006085
57,12,matching,9.0,24.911134338908955
57,12,switching,58.0,25.64241751965987
57,12,storage,33.0,24.581986083338066
57,13,matching,7.0,23.1207663247075
57,13,switching,61.0,24.589927954144162
57,13,storage,32.0,25.369462030345034
57,14,matching,6.0,25.093626257589094
57,14,switching,59.0,26.293812925725792
57,14,storage,35.0,24.843510624651604
57,15,matching,10.0,25.164957046117053
57,15,switching,57.0,24.99795138224164
57,15,storage,33.0,25.859999991837267
57,16,matching,11.0,24.709252150894372
57,16,switching,51.0,25.654655994968675
57,16,storage,38.0,26.51661217211117
57,17,matching,11.0,24.34940414454236
57,17,switching,54.0,25.256254206336394
57,17,storage,35.0,25.07179224193384
57,18,matching,8.0,24.602032783503194
57,18,switching,63.0,25.52789414617711
57,18,storage,29.0,22.71295737324308
57,19,matching,3.0,25.02742975679052
57,19,switching,67.0,25.84892269617909
57,19,storage,30.0,23.71160821145454
57,20,matching,4.0,24.33093720936511
57,20,switching,64.0,24.66649978710942
57,20,storage,32.0,25.82607076020954
57,21,matching,1.0,24.198729190622206
57,21,switching,60.0,24.960854311100373
57,21,storage,39.0,23.919099365982234
