i_simul,gen,strategy,n_ind,fitness_relative
62,33,matching,0.0,0.0
62,33,switching,1.0,4.580081535527189
62,33,storage,99.0,47.499052465632744
62,34,matching,1.0,7.294046514426687
62,34,switching,0.0,0.0
62,34,storage,99.0,44.89032579284283
62,35,matching,1.0,7.768972686868128
62,35,switching,0.0,0.0
62,35,storage,99.0,45.208027476017655
62,36,matching,0.0,0.0
62,36,switching,1.0,14.704852619156759
62,36,storage,99.0,46.077309267110145
62,37,matching,0.0,0.0
62,37,switching,1.0,9.558831312316627
62,37,storage,99.0,46.80863615146264
62,38,matching,2.0,7.976835197755172
62,38,switching,0.0,0.0
62,38,storage,98.0,46.38969801583869
62,39,matching,0.0,0.0
62,39,switching,0.0,0.0
62,39,storage,100.0,45.37675365486524
62,40,matching,0.0,0.0
62,40,switching,0.0,0.0
62,40,storage,100.0,46.230829150893676
62,41,matching,0.0,0.0
62,41,switching,2.0,14.321298463185386
62,41,storage,98.0,46.27196662409711
62,42,matching,0.0,0.0
62,42,switching,0.0,0.0
62,42,storage,100.0,45.756049736280474
62,43,matching,0.0,0.0
62,43,switching,0.0,0.0
62,43,storage,100.0,45.09784542111719
62,44,matching,0.0,0.0
62,44,switching,1.0,2.4919382466893394
62,44,storage,99.0,44.859819621988834
62,45,matching,1.0,7.423942091207249
62,45,switching,1.0,8.63058655813268
62,45,storage,98.0,46.540595727208434
62,46,matching,0.0,0.0
62,46,switching,2.0,8.383260511708635
62,46,storage,98.0,45.95586400965279
62,47,matching,1.0,7.569380428018521
62,47,switching,3.0,6.692339185468289
62,47,storage,96.0,45.26152460121418
62,48,matching,1.0,7.301090811530827
62,48,switching,2.0,7.143411939559879
62,48,storage,97.0,45.495730524869906
62,49,matching,1.0,7.620578808581205
62,49,switching,1.0,4.73582147871263
62,49,storage,98.0,45.51936044536713
62,50,matching,0.0,0.0
62,50,switching,0.0,0.0
62,50,storage,100.0,45.110826930196325
62,51,matching,1.0,8.080919093767022
62,51,switching,0.0,0.0
62,51,storage,99.0,46.47592149012196
62,52,matching,2.0,7.764786011394966
62,52,switching,0.0,0.0
62,52,storage,98.0,46.9764585382469
62,53,matching,0.0,0.0
62,53,switching,0.0,0.0
62,53,storage,100.0,45.227786334353624
62,54,matching,0.0,0.0
62,54,switching,2.0,8.406561614916843
62,54,storage,98.0,45.7522474297912
62,55,matching,0.0,0.0
62,55,switching,1.0,4.792590283536258
62,55,storage,99.0,45.16479829635149
62,56,matching,1.0,6.746844813833531
62,56,switching,0.0,0.0
62,56,storage,99.0,45.096920692472665
62,57,matching,0.0,0.0
62,57,switching,0.0,0.0
62,57,storage,100.0,45.26532334121186
62,58,matching,0.0,0.0
62,58,switching,0.0,0.0
62,58,storage,100.0,47.033197967951864
62,59,matching,1.0,6.706737728987138
62,59,switching,1.0,6.4009132412418115
62,59,storage,98.0,44.17278046333518
62,60,matching,0.0,0.0
62,60,switching,0.0,0.0
62,60,storage,100.0,46.36152341358216
62,61,matching,0.0,0.0
62,61,switching,1.0,10.771928807144807
62,61,storage,99.0,44.95590896539859
62,62,matching,1.0,8.183181803070967
62,62,switching,3.0,8.379495823202626
62,62,storage,96.0,45.659860791514575
62,63,matching,1.0,6.811200786749695
62,63,switching,2.0,3.642150283238098
62,63,storage,97.0,44.03838144272518
62,64,matching,0.0,0.0
62,64,switching,2.0,3.0092777558974504
62,64,storage,98.0,43.25117237462677
62,65,matching,1.0,6.853860143792707
62,65,switching,0.0,0.0
62,65,storage,99.0,45.00764414801314
62,66,matching,2.0,6.839381085161597
62,66,switching,2.0,3.9176085547149793
62,66,storage,96.0,45.844391477385805
62,67,matching,1.0,7.1289535649557365
62,67,switching,0.0,0.0
62,67,storage,99.0,46.52609055935311
62,68,matching,1.0,7.399118173775605
62,68,switching,2.0,9.982720036581613
62,68,storage,97.0,46.10795470483041
62,69,matching,0.0,0.0
62,69,switching,1.0,5.904432313119809
62,69,storage,99.0,45.34976351075615
62,70,matching,0.0,0.0
62,70,switching,0.0,0.0
62,70,storage,100.0,45.493073639954034
62,71,matching,0.0,0.0
62,71,switching,1.0,7.569422203520311
62,71,storage,99.0,46.08732300561285
62,72,matching,0.0,0.0
62,72,switching,2.0,4.53002030554176
62,72,storage,98.0,44.26330621535944
62,73,matching,0.0,0.0
62,73,switching,0.0,0.0
62,73,storage,100.0,45.104544247069825
62,74,matching,1.0,6.642867541697237
62,74,switching,0.0,0.0
62,74,storage,99.0,45.52773595733464
62,75,matching,1.0,6.911307241462891
62,75,switching,0.0,0.0
62,75,storage,99.0,45.99842978602799
62,76,matching,0.0,0.0
62,76,switching,2.0,6.195800778205097
62,76,storage,98.0,45.40492370675037
62,77,matching,1.0,7.447608633909419
62,77,switching,0.0,0.0
62,77,storage,99.0,45.9533250212964
62,78,matching,2.0,7.3042071786692935
62,78,switching,0.0,0.0
62,78,storage,98.0,44.96761144085066
62,79,matching,1.0,7.653954681541499
62,79,switching,0.0,0.0
62,79,storage,99.0,46.13742244817504
62,80,matching,1.0,7.256005833849903
62,80,switching,0.0,0.0
62,80,storage,99.0,45.400940688314954
62,81,matching,0.0,0.0
62,81,switching,1.0,1.6637051646504664
62,81,storage,99.0,45.08910461000799
62,82,matching,0.0,0.0
62,82,switching,0.0,0.0
62,82,storage,100.0,45.81745459700165
62,83,matching,1.0,8.258171362210339
62,83,switching,1.0,11.304481709013661
62,83,storage,98.0,51.123558245239316
62,84,matching,0.0,0.0
62,84,switching,1.0,7.072614038394803
62,84,storage,99.0,51.0321713009599
62,85,matching,1.0,7.8425846781325
62,85,switching,0.0,0.0
62,85,storage,99.0,46.34290050508248
62,86,matching,2.0,7.336482326533624
62,86,switching,0.0,0.0
62,86,storage,98.0,45.15724114994
62,87,matching,2.0,6.885990456197768
62,87,switching,0.0,0.0
62,87,storage,98.0,45.61488326081441
62,88,matching,2.0,7.429837961302846
62,88,switching,0.0,0.0
62,88,storage,98.0,45.625166004612524
62,89,matching,0.0,0.0
62,89,switching,0.0,0.0
62,89,storage,100.0,46.23114001564647
62,90,matching,1.0,6.611315799530251
62,90,switching,0.0,0.0
62,90,storage,99.0,45.25441733793988
62,91,matching,1.0,7.661443181671215
62,91,switching,3.0,9.598151310373039
62,91,storage,96.0,44.831444346535726
62,92,matching,0.0,0.0
62,92,switching,1.0,7.417406003610978
62,92,storage,99.0,45.506553744453946
62,93,matching,0.0,0.0
62,93,switching,1.0,12.201547288366555
62,93,storage,99.0,45.27954979177329
62,94,matching,2.0,8.42454491217176
62,94,switching,0.0,0.0
62,94,storage,98.0,46.20635424750272
62,95,matching,4.0,8.161713818044387
62,95,switching,0.0,0.0
62,95,storage,96.0,50.60832588785493
62,96,matching,1.0,6.659807069982244
62,96,switching,1.0,2.508200845473881
62,96,storage,98.0,45.48709856072564
62,97,matching,3.0,7.43173294856929
62,97,switching,0.0,0.0
62,97,storage,97.0,45.68849031323064
62,98,matching,0.0,0.0
62,98,switching,0.0,0.0
62,98,storage,100.0,45.04093721932831
62,99,matching,2.0,7.308251984834633
62,99,switching,0.0,0.0
62,99,storage,98.0,44.56707249374615
63,0,matching,46.0,18.112534952304863
63,0,switching,30.0,36.14018521983985
63,0,storage,24.0,44.36455935929422
63,1,matching,26.0,21.013445480225847
63,1,switching,41.0,39.21135643789589
63,1,storage,33.0,44.32341483222299
63,2,matching,18.0,15.333969734506496
63,2,switching,36.0,29.152364443316166
63,2,storage,46.0,44.364848426295026
63,3,matching,13.0,16.55081364307393
63,3,switching,33.0,30.257498951961093
63,3,storage,54.0,45.864625993784
63,4,matching,7.0,11.894510847000399
63,4,switching,25.0,17.266739926829054
63,4,storage,68.0,46.77342832632577
63,5,matching,3.0,8.566923700971577
63,5,switching,12.0,11.507403756789161
63,5,storage,85.0,46.59174408598733
63,6,matching,3.0,7.266147208285957
63,6,switching,3.0,5.677175507521117
63,6,storage,94.0,45.84134229788766
63,7,matching,3.0,6.68241518255349
63,7,switching,0.0,0.0
63,7,storage,97.0,44.46483177310738
63,8,matching,1.0,7.858136523183861
63,8,switching,0.0,0.0
63,8,storage,99.0,49.58540890918643
63,9,matching,0.0,0.0
63,9,switching,0.0,0.0
63,9,storage,100.0,44.955523209383045
63,10,matching,1.0,6.228605492153445
63,10,switching,0.0,0.0
63,10,storage,99.0,45.45090798746192
63,11,matching,0.0,0.0
63,11,switching,2.0,6.39720408042233
63,11,storage,98.0,45.15394483112239
63,12,matching,1.0,6.523445050175354
63,12,switching,0.0,0.0
63,12,storage,99.0,45.65204443243661
63,13,matching,0.0,0.0
63,13,switching,1.0,14.247375915726568
63,13,storage,99.0,46.498653321521445
63,14,matching,0.0,0.0
63,14,switching,0.0,0.0
63,14,storage,100.0,45.37497393091933
63,15,matching,1.0,7.978996703808297
63,15,switching,0.0,0.0
63,15,storage,99.0,46.906434590803
63,16,matching,1.0,7.396235319102457
63,16,switching,0.0,0.0
63,16,storage,99.0,45.4452002332329
63,17,matching,0.0,0.0
63,17,switching,0.0,0.0
63,17,storage,100.0,46.4472860546168
63,18,matching,1.0,6.525477427181384
63,18,switching,2.0,2.4082329634237456
63,18,storage,97.0,45.3421088930447
63,19,matching,0.0,0.0
63,19,switching,0.0,0.0
63,19,storage,100.0,49.80882698160008
63,20,matching,0.0,0.0
63,20,switching,0.0,0.0
63,20,storage,100.0,44.8833536655237
63,21,matching,1.0,6.835839370162505
63,21,switching,0.0,0.0
63,21,storage,99.0,45.96460770993295
63,22,matching,0.0,0.0
63,22,switching,0.0,0.0
63,22,storage,100.0,46.324380587319155
63,23,matching,1.0,7.0742227402015665
63,23,switching,0.0,0.0
63,23,storage,99.0,45.312017647804886
63,24,matching,0.0,0.0
63,24,switching,2.0,1.4681019190860207
63,24,storage,98.0,45.231958485989864
63,25,matching,1.0,8.065985853436393
63,25,switching,0.0,0.0
63,25,storage,99.0,46.93752200016504
63,26,matching,0.0,0.0
63,26,switching,1.0,5.225250933189949
63,26,storage,99.0,46.91790306968553
63,27,matching,0.0,0.0
63,27,switching,0.0,0.0
63,27,storage,100.0,51.2587263960682
63,28,matching,1.0,7.529596638427412
63,28,switching,2.0,5.444851318431137
63,28,storage,97.0,45.75946344738887
63,29,matching,0.0,0.0
63,29,switching,1.0,3.5439994556053263
63,29,storage,99.0,45.14592513551482
63,30,matching,0.0,0.0
63,30,switching,0.0,0.0
63,30,storage,100.0,47.001487803130246
63,31,matching,0.0,0.0
63,31,switching,2.0,8.616908097320426
63,31,storage,98.0,47.542156902493865
63,32,matching,0.0,0.0
63,32,switching,0.0,0.0
63,32,storage,100.0,45.003240558908104
63,33,matching,0.0,0.0
63,33,switching,0.0,0.0
63,33,storage,100.0,44.650002061693755
63,34,matching,0.0,0.0
63,34,switching,0.0,0.0
63,34,storage,100.0,44.81464502640085
63,35,matching,0.0,0.0
63,35,switching,1.0,3.925995807361322
63,35,storage,99.0,45.9662428307038
63,36,matching,0.0,0.0
63,36,switching,0.0,0.0
63,36,storage,100.0,44.92503559135253
63,37,matching,1.0,7.799457028604766
63,37,switching,1.0,10.444921169630376
63,37,storage,98.0,46.81209165838838
63,38,matching,1.0,7.22295589260233
63,38,switching,0.0,0.0
63,38,storage,99.0,44.7935366049356
63,39,matching,1.0,7.510373104595378
63,39,switching,2.0,5.85903628916457
63,39,storage,97.0,46.722632110357395
63,40,matching,2.0,7.3616245608313715
63,40,switching,2.0,5.653944157459929
63,40,storage,96.0,45.81073087314554
63,41,matching,2.0,6.5948043856992795
63,41,switching,0.0,0.0
63,41,storage,98.0,46.6198852182389
63,42,matching,1.0,7.2818724738468
63,42,switching,0.0,0.0
63,42,storage,99.0,45.930147206914434
63,43,matching,0.0,0.0
63,43,switching,0.0,0.0
63,43,storage,100.0,45.68563411987731
63,44,matching,1.0,8.166737143174187
63,44,switching,1.0,3.5728866663632877
63,44,storage,98.0,50.5014487779855
63,45,matching,0.0,0.0
63,45,switching,3.0,3.4819444318441204
63,45,storage,97.0,45.47143504208901
63,46,matching,1.0,7.501906405682616
63,46,switching,1.0,6.6448220960762985
63,46,storage,98.0,45.39792294550083
63,47,matching,0.0,0.0
63,47,switching,1.0,6.848818224292911
63,47,storage,99.0,46.51058949430852
63,48,matching,1.0,8.162495406477671
63,48,switching,1.0,7.9956217045136215
63,48,storage,98.0,46.76080311199547
63,49,matching,1.0,6.721444883384907
63,49,switching,0.0,0.0
63,49,storage,99.0,45.668955422406576
63,50,matching,0.0,0.0
63,50,switching,1.0,2.6589955239276524
63,50,storage,99.0,45.39182468779456
63,51,matching,0.0,0.0
63,51,switching,3.0,5.83307858680346
63,51,storage,97.0,45.61651768822442
63,52,matching,0.0,0.0
63,52,switching,0.0,0.0
63,52,storage,100.0,46.090814405200035
63,53,matching,1.0,7.297383310446595
63,53,switching,1.0,4.626709161839145
63,53,storage,98.0,45.60193710113768
63,54,matching,2.0,6.707784979139771
63,54,switching,0.0,0.0
63,54,storage,98.0,44.00996950911257
63,55,matching,2.0,7.44873926220632
63,55,switching,1.0,5.646928095126693
63,55,storage,97.0,44.35902502388955
63,56,matching,0.0,0.0
63,56,switching,1.0,4.536352978894746
63,56,storage,99.0,45.32318425852253
63,57,matching,0.0,0.0
63,57,switching,0.0,0.0
63,57,storage,100.0,46.089991071872454
63,58,matching,0.0,0.0
63,58,switching,0.0,0.0
63,58,storage,100.0,47.169895679589324
63,59,matching,0.0,0.0
63,59,switching,0.0,0.0
63,59,storage,100.0,45.00027986521867
63,60,matching,1.0,7.791132592544892
63,60,switching,2.0,9.29555432842435
63,60,storage,97.0,45.4657636281475
63,61,matching,0.0,0.0
63,61,switching,1.0,8.05141950376618
63,61,storage,99.0,45.4315208863031
63,62,matching,0.0,0.0
63,62,switching,2.0,5.4418862852702174
63,62,storage,98.0,46.3515603738576
63,63,matching,0.0,0.0
63,63,switching,0.0,0.0
63,63,storage,100.0,47.6001262965889
63,64,matching,0.0,0.0
63,64,switching,2.0,6.119618659822679
63,64,storage,98.0,45.81605453315993
63,65,matching,0.0,0.0
63,65,switching,0.0,0.0
63,65,storage,100.0,46.01672758180777
63,66,matching,0.0,0.0
63,66,switching,1.0,7.286894690919063
63,66,storage,99.0,45.00692781265098
63,67,matching,1.0,6.779727099150429
63,67,switching,1.0,1.5671086058049977
63,67,storage,98.0,45.27075263251796
63,68,matching,2.0,6.694122000349443
63,68,switching,2.0,10.869417034728485
63,68,storage,96.0,45.83010163295909
63,69,matching,1.0,6.366047110356493
63,69,switching,0.0,0.0
63,69,storage,99.0,44.08520835734449
63,70,matching,1.0,7.91855636753949
63,70,switching,1.0,9.654711377012969
63,70,storage,98.0,46.436015570882944
63,71,matching,0.0,0.0
63,71,switching,1.0,6.141378578689872
63,71,storage,99.0,46.2519365992312
63,72,matching,0.0,0.0
63,72,switching,0.0,0.0
63,72,storage,100.0,45.05640197869584
63,73,matching,0.0,0.0
63,73,switching,0.0,0.0
63,73,storage,100.0,44.95877662512434
63,74,matching,2.0,7.454763151246555
63,74,switching,1.0,11.278062288758381
63,74,storage,97.0,44.26903773444951
63,75,matching,0.0,0.0
63,75,switching,0.0,0.0
63,75,storage,100.0,44.46348204635992
63,76,matching,0.0,0.0
63,76,switching,0.0,0.0
63,76,storage,100.0,46.06738541973618
63,77,matching,1.0,7.1424950949888135
63,77,switching,1.0,4.780336938953466
63,77,storage,98.0,46.73263283730939
63,78,matching,2.0,7.140816277850514
63,78,switching,0.0,0.0
63,78,storage,98.0,45.44487847817958
63,79,matching,1.0,8.585998269596313
63,79,switching,1.0,8.561361581578524
63,79,storage,98.0,50.76781444246236
63,80,matching,0.0,0.0
63,80,switching,1.0,7.179800638361215
63,80,storage,99.0,46.286471628848126
63,81,matching,1.0,7.784697919741338
63,81,switching,0.0,0.0
63,81,storage,99.0,46.22269858570724
63,82,matching,2.0,7.483552338927032
63,82,switching,1.0,7.029531424287181
63,82,storage,97.0,46.69781194360006
63,83,matching,0.0,0.0
63,83,switching,0.0,0.0
63,83,storage,100.0,45.18975270252909
63,84,matching,1.0,7.103980511035889
63,84,switching,0.0,0.0
63,84,storage,99.0,45.868371951160704
63,85,matching,0.0,0.0
63,85,switching,0.0,0.0
63,85,storage,100.0,44.65940937575056
63,86,matching,0.0,0.0
63,86,switching,1.0,7.2651619395805
63,86,storage,99.0,44.932708447936776
63,87,matching,0.0,0.0
63,87,switching,0.0,0.0
63,87,storage,100.0,46.20789211891884
63,88,matching,1.0,7.8472315810736015
63,88,switching,0.0,0.0
63,88,storage,99.0,47.91907220039649
63,89,matching,0.0,0.0
63,89,switching,0.0,0.0
63,89,storage,100.0,45.583753467921085
63,90,matching,1.0,7.0603521293806395
63,90,switching,0.0,0.0
63,90,storage,99.0,45.11813907838556
63,91,matching,1.0,7.394541046410669
63,91,switching,1.0,5.603236549565625
63,91,storage,98.0,46.563098667345635
63,92,matching,1.0,7.110460216506127
63,92,switching,0.0,0.0
63,92,storage,99.0,45.84548893016597
63,93,matching,0.0,0.0
63,93,switching,1.0,0.32068714145530114
63,93,storage,99.0,44.03209669251445
63,94,matching,0.0,0.0
63,94,switching,0.0,0.0
63,94,storage,100.0,46.67503908028255
63,95,matching,1.0,7.593788390038782
63,95,switching,1.0,9.054466918220415
63,95,storage,98.0,46.07056666991788
63,96,matching,0.0,0.0
63,96,switching,1.0,2.4561512688821683
63,96,storage,99.0,45.56688738907589
63,97,matching,1.0,7.416883193299599
63,97,switching,0.0,0.0
63,97,storage,99.0,45.46047266331217
63,98,matching,0.0,0.0
63,98,switching,1.0,1.3771964481189471
63,98,storage,99.0,45.14120006068481
63,99,matching,0.0,0.0
63,99,switching,0.0,0.0
63,99,storage,100.0,45.51577529982365
64,0,matching,31.0,18.952240785323408
64,0,switching,33.0,32.37759241011983
64,0,storage,36.0,45.75187357558827
64,1,matching,22.0,19.017784453886676
64,1,switching,40.0,33.14383513765254
64,1,storage,38.0,44.7602541337905
64,2,matching,14.0,16.250032679145583
64,2,switching,41.0,29.005136720353367
64,2,storage,45.0,44.23756343982164
64,3,matching,6.0,11.707592831373733
64,3,switching,34.0,24.055769948929356
64,3,storage,60.0,45.147187713886865
64,4,matching,4.0,11.669753802983884
64,4,switching,24.0,22.76768209698592
64,4,storage,72.0,46.73627273800386
64,5,matching,4.0,9.00054592018668
64,5,switching,10.0,11.967018502062926
64,5,storage,86.0,50.856920983984054
64,6,matching,0.0,0.0
64,6,switching,2.0,3.8987984014507195
64,6,storage,98.0,43.99052193696341
64,7,matching,2.0,7.720193870855562
64,7,switching,0.0,0.0
64,7,storage,98.0,45.04440664358353
64,8,matching,2.0,7.407038170771186
64,8,switching,0.0,0.0
64,8,storage,98.0,46.89055653369726
64,9,matching,0.0,0.0
64,9,switching,1.0,3.688657936552206
64,9,storage,99.0,44.47682105562884
64,10,matching,3.0,7.35946380208648
64,10,switching,0.0,0.0
64,10,storage,97.0,46.14288334458835
64,11,matching,1.0,7.667463364819613
64,11,switching,1.0,8.757116704826402
64,11,storage,98.0,45.20103870508487
64,12,matching,1.0,7.162573621459392
64,12,switching,0.0,0.0
64,12,storage,99.0,45.43053283339926
64,13,matching,0.0,0.0
64,13,switching,0.0,0.0
64,13,storage,100.0,47.263895965280206
64,14,matching,0.0,0.0
64,14,switching,0.0,0.0
64,14,storage,100.0,47.39446128703361
64,15,matching,1.0,7.336295446025811
64,15,switching,0.0,0.0
64,15,storage,99.0,45.75168405341732
64,16,matching,2.0,6.395548631801738
64,16,switching,0.0,0.0
64,16,storage,98.0,43.76703118114625
64,17,matching,1.0,6.988025243542829
64,17,switching,0.0,0.0
64,17,storage,99.0,44.29226773848479
64,18,matching,0.0,0.0
64,18,switching,1.0,5.072053242562543
64,18,storage,99.0,46.5014427543127
64,19,matching,1.0,7.248309824205609
64,19,switching,0.0,0.0
64,19,storage,99.0,46.18233628074249
64,20,matching,0.0,0.0
64,20,switching,1.0,6.16054000309303
64,20,storage,99.0,46.41039806091994
64,21,matching,2.0,7.584013194061469
64,21,switching,0.0,0.0
64,21,storage,98.0,46.61974638673606
64,22,matching,1.0,6.9387469041931125
64,22,switching,0.0,0.0
64,22,storage,99.0,46.28816699640827
64,23,matching,0.0,0.0
64,23,switching,0.0,0.0
64,23,storage,100.0,45.046050445427596
64,24,matching,0.0,0.0
64,24,switching,0.0,0.0
64,24,storage,100.0,45.549996300834664
64,25,matching,0.0,0.0
64,25,switching,0.0,0.0
64,25,storage,100.0,45.31731338965697
64,26,matching,2.0,6.970390713787358
64,26,switching,1.0,2.8256091314794083
64,26,storage,97.0,44.73703385551395
64,27,matching,1.0,6.305645834352483
64,27,switching,0.0,0.0
64,27,storage,99.0,45.78849592127194
64,28,matching,1.0,7.544954132356047
64,28,switching,0.0,0.0
64,28,storage,99.0,46.50181615576028
64,29,matching,0.0,0.0
64,29,switching,0.0,0.0
64,29,storage,100.0,44.302269337702484
64,30,matching,2.0,7.426678943855906
64,30,switching,0.0,0.0
64,30,storage,98.0,44.548778801254024
64,31,matching,0.0,0.0
64,31,switching,2.0,9.988328249853426
64,31,storage,98.0,44.600132327814094
64,32,matching,0.0,0.0
64,32,switching,0.0,0.0
64,32,storage,100.0,44.57258323166486
64,33,matching,0.0,0.0
64,33,switching,0.0,0.0
64,33,storage,100.0,45.38454763967395
64,34,matching,1.0,6.914514631368299
64,34,switching,0.0,0.0
64,34,storage,99.0,45.441116822886094
64,35,matching,1.0,7.7552896323232625
64,35,switching,1.0,7.687264139534627
64,35,storage,98.0,45.428471613730565
64,36,matching,0.0,0.0
64,36,switching,0.0,0.0
64,36,storage,100.0,44.797998374967065
64,37,matching,0.0,0.0
64,37,switching,1.0,4.497564395720293
64,37,storage,99.0,46.55680582066439
64,38,matching,2.0,7.343175532512689
64,38,switching,0.0,0.0
64,38,storage,98.0,46.94156698130149
64,39,matching,1.0,7.10649378521462
64,39,switching,0.0,0.0
64,39,storage,99.0,44.34463554730652
64,40,matching,1.0,7.490910424927243
64,40,switching,0.0,0.0
64,40,storage,99.0,45.099695340040924
64,41,matching,1.0,7.990809003048793
64,41,switching,2.0,9.660717341570203
64,41,storage,97.0,46.6258457302142
64,42,matching,0.0,0.0
64,42,switching,3.0,9.83572276645634
64,42,storage,97.0,46.70745436729521
64,43,matching,1.0,7.02970826206043
64,43,switching,0.0,0.0
64,43,storage,99.0,45.14384298096493
64,44,matching,1.0,7.153926447947368
64,44,switching,0.0,0.0
64,44,storage,99.0,45.62918176433197
64,45,matching,0.0,0.0
64,45,switching,0.0,0.0
64,45,storage,100.0,47.01424234789648
64,46,matching,1.0,7.915369453831454
64,46,switching,2.0,14.807347533639394
64,46,storage,97.0,47.471309489723275
64,47,matching,0.0,0.0
64,47,switching,0.0,0.0
64,47,storage,100.0,46.44619844198948
64,48,matching,1.0,7.464814548062182
64,48,switching,1.0,5.866012287968726
64,48,storage,98.0,45.60336741511583
64,49,matching,0.0,0.0
64,49,switching,0.0,0.0
64,49,storage,100.0,45.88711529694784
64,50,matching,1.0,7.014861771677894
64,50,switching,0.0,0.0
64,50,storage,99.0,46.900693655438396
64,51,matching,0.0,0.0
64,51,switching,0.0,0.0
64,51,storage,100.0,49.74069674409109
64,52,matching,3.0,6.484317106843323
64,52,switching,0.0,0.0
64,52,storage,97.0,45.35861571027507
64,53,matching,1.0,7.452213014740233
64,53,switching,0.0,0.0
64,53,storage,99.0,45.52336423005745
64,54,matching,0.0,0.0
64,54,switching,1.0,12.843131487938487
64,54,storage,99.0,46.29508069088758
64,55,matching,1.0,7.903280754276094
64,55,switching,2.0,8.720291515869977
64,55,storage,97.0,45.41061207320931
64,56,matching,1.0,8.99209290030933
64,56,switching,1.0,11.677530330220812
64,56,storage,98.0,51.43898909081315
64,57,matching,2.0,7.300850699574847
64,57,switching,2.0,5.901637349101559
64,57,storage,96.0,47.73872275822365
64,58,matching,1.0,7.152125819393454
64,58,switching,0.0,0.0
64,58,storage,99.0,45.026671809911655
64,59,matching,0.0,0.0
64,59,switching,1.0,8.159349382557448
64,59,storage,99.0,45.663399687128916
64,60,matching,0.0,0.0
64,60,switching,1.0,2.7992101475629765
64,60,storage,99.0,46.228511230773464
64,61,matching,0.0,0.0
64,61,switching,0.0,0.0
64,61,storage,100.0,46.76913750281745
64,62,matching,1.0,7.139035642198646
64,62,switching,0.0,0.0
64,62,storage,99.0,45.28307998089863
64,63,matching,1.0,7.273590924415727
64,63,switching,0.0,0.0
64,63,storage,99.0,47.11258193938444
64,64,matching,0.0,0.0
64,64,switching,0.0,0.0
64,64,storage,100.0,46.689382365603066
64,65,matching,0.0,0.0
64,65,switching,0.0,0.0
64,65,storage,100.0,45.32738831613051
64,66,matching,1.0,7.682132222997038
64,66,switching,0.0,0.0
64,66,storage,99.0,45.55066466388802
64,67,matching,0.0,0.0
64,67,switching,1.0,5.872623609743319
64,67,storage,99.0,45.320865184485264
64,68,matching,0.0,0.0
64,68,switching,1.0,5.194944110780243
64,68,storage,99.0,45.28622014309083
64,69,matching,0.0,0.0
64,69,switching,1.0,5.3635811490796526
64,69,storage,99.0,44.138487713334655
64,70,matching,0.0,0.0
64,70,switching,1.0,2.4582025354830646
64,70,storage,99.0,45.293838019936665
64,71,matching,0.0,0.0
64,71,switching,0.0,0.0
64,71,storage,100.0,48.25178820623592
64,72,matching,0.0,0.0
64,72,switching,1.0,8.841508133714733
64,72,storage,99.0,45.62505804444691
64,73,matching,1.0,7.800681034862461
64,73,switching,0.0,0.0
64,73,storage,99.0,45.105350268317196
64,74,matching,0.0,0.0
64,74,switching,1.0,16.788050202120708
64,74,storage,99.0,46.941583015273515
64,75,matching,1.0,8.177897358952702
64,75,switching,1.0,5.894773528330558
64,75,storage,98.0,51.028023660193554
64,76,matching,1.0,7.666527426724454
64,76,switching,1.0,6.0849119290285225
64,76,storage,98.0,46.7092796842976
64,77,matching,0.0,0.0
64,77,switching,1.0,3.4496877448639394
64,77,storage,99.0,44.93458955507629
64,78,matching,1.0,6.569420756642919
64,78,switching,0.0,0.0
64,78,storage,99.0,44.45921757832641
64,79,matching,1.0,6.618111441238193
64,79,switching,0.0,0.0
64,79,storage,99.0,44.67075133711945
64,80,matching,0.0,0.0
64,80,switching,0.0,0.0
64,80,storage,100.0,47.17244293280527
64,81,matching,0.0,0.0
64,81,switching,0.0,0.0
64,81,storage,100.0,44.34719036196679
64,82,matching,0.0,0.0
64,82,switching,0.0,0.0
64,82,storage,100.0,46.476478794949806
64,83,matching,1.0,7.61920557136879
64,83,switching,2.0,8.396390488326093
64,83,storage,97.0,45.97968887478962
64,84,matching,0.0,0.0
64,84,switching,2.0,6.546027745739331
64,84,storage,98.0,46.21540411251588
64,85,matching,0.0,0.0
64,85,switching,2.0,3.6711217948676533
64,85,storage,98.0,46.551375801475636
64,86,matching,0.0,0.0
64,86,switching,0.0,0.0
64,86,storage,100.0,44.87071486364177
64,87,matching,0.0,0.0
64,87,switching,0.0,0.0
64,87,storage,100.0,45.7073334190336
64,88,matching,0.0,0.0
64,88,switching,1.0,3.2882753300448004
64,88,storage,99.0,43.715922067175974
64,89,matching,0.0,0.0
64,89,switching,0.0,0.0
64,89,storage,100.0,45.737336206813445
64,90,matching,2.0,7.639951155368767
64,90,switching,2.0,6.497086243224599
64,90,storage,96.0,47.68902709963768
64,91,matching,4.0,6.43102617361281
64,91,switching,0.0,0.0
64,91,storage,96.0,44.840951529119685
64,92,matching,1.0,7.931756117328517
64,92,switching,3.0,6.160697128174547
64,92,storage,96.0,46.596415476842985
64,93,matching,1.0,6.769823621200209
64,93,switching,2.0,5.351011739883386
64,93,storage,97.0,44.56637423397796
64,94,matching,1.0,7.368079240814963
64,94,switching,0.0,0.0
64,94,storage,99.0,45.08340007653536
64,95,matching,2.0,7.156910806799482
64,95,switching,0.0,0.0
64,95,storage,98.0,44.963260730120126
64,96,matching,1.0,7.665493774383699
