i_simul,year,strategy,resources,n_ind,n_predator,n_dead
1,24,storage,2.9147028739671517,82.0,424.02242136090877,1.0
1,25,matching,3.772909691530205,85.0,165.08162526895623,1.0
1,25,alternate,3.772909691530205,109.0,165.08162526895623,1.0
1,25,switching,3.772909691530205,19.0,165.08162526895623,1.0
1,25,reversed,3.772909691530205,205.0,165.08162526895623,1.0
1,25,storage,3.772909691530205,82.0,165.08162526895623,1.0
1,26,matching,1.3993098840391884,85.0,336.3669455387085,10.0
1,26,alternate,1.3993098840391884,109.0,336.3669455387085,10.0
1,26,switching,1.3993098840391884,19.0,336.3669455387085,10.0
1,26,reversed,1.3993098840391884,204.0,336.3669455387085,10.0
1,26,storage,1.3993098840391884,83.0,336.3669455387085,10.0
1,27,matching,2.9797076700061984,83.0,126.04422890284043,1.0
1,27,alternate,2.9797076700061984,109.0,126.04422890284043,1.0
1,27,switching,2.9797076700061984,19.0,126.04422890284043,1.0
1,27,reversed,2.9797076700061984,208.0,126.04422890284043,1.0
1,27,storage,2.9797076700061984,81.0,126.04422890284043,1.0
1,28,matching,3.077368639796276,83.0,114.3463202597517,1.0
1,28,alternate,3.077368639796276,109.0,114.3463202597517,1.0
1,28,switching,3.077368639796276,19.0,114.3463202597517,1.0
1,28,reversed,3.077368639796276,209.0,114.3463202597517,1.0
1,28,storage,3.077368639796276,80.0,114.3463202597517,1.0
1,29,matching,3.372439257502294,83.0,132.4410938801326,1.0
1,29,alternate,3.372439257502294,109.0,132.4410938801326,1.0
1,29,switching,3.372439257502294,19.0,132.4410938801326,1.0
1,29,reversed,3.372439257502294,209.0,132.4410938801326,1.0
1,29,storage,3.372439257502294,80.0,132.4410938801326,1.0
1,30,matching,2.961423849179195,83.0,695.8337788192874,1.0
1,30,alternate,2.961423849179195,109.0,695.8337788192874,1.0
1,30,switching,2.961423849179195,19.0,695.8337788192874,1.0
1,30,reversed,2.961423849179195,208.0,695.8337788192874,1.0
1,30,storage,2.961423849179195,81.0,695.8337788192874,1.0
1,31,matching,1.955733256370224,84.0,164.6053267946617,1.0
1,31,alternate,1.955733256370224,109.0,164.6053267946617,1.0
1,31,switching,1.955733256370224,19.0,164.6053267946617,1.0
1,31,reversed,1.955733256370224,207.0,164.6053267946617,1.0
1,31,storage,1.955733256370224,81.0,164.6053267946617,1.0
1,32,matching,1.3188643595725542,83.0,76.71986500421391,20.0
1,32,alternate,1.3188643595725542,109.0,76.71986500421391,20.0
1,32,switching,1.3188643595725542,19.0,76.71986500421391,20.0
1,32,reversed,1.3188643595725542,208.0,76.71986500421391,20.0
1,32,storage,1.3188643595725542,81.0,76.71986500421391,20.0
1,33,matching,5.761255809593049,83.0,220.2274621490115,0.0
1,33,alternate,5.761255809593049,111.0,220.2274621490115,0.0
1,33,switching,5.761255809593049,17.0,220.2274621490115,0.0
1,33,reversed,5.761255809593049,212.0,220.2274621490115,0.0
1,33,storage,5.761255809593049,77.0,220.2274621490115,0.0
1,34,matching,3.43461324799022,83.0,192.38080233686068,1.0
1,34,alternate,3.43461324799022,111.0,192.38080233686068,1.0
1,34,switching,3.43461324799022,17.0,192.38080233686068,1.0
1,34,reversed,3.43461324799022,212.0,192.38080233686068,1.0
1,34,storage,3.43461324799022,77.0,192.38080233686068,1.0
1,35,matching,3.126592737085125,83.0,46.23247218595475,1.0
1,35,alternate,3.126592737085125,112.0,46.23247218595475,1.0
1,35,switching,3.126592737085125,17.0,46.23247218595475,1.0
1,35,reversed,3.126592737085125,211.0,46.23247218595475,1.0
1,35,storage,3.126592737085125,77.0,46.23247218595475,1.0
1,36,matching,3.49058116117963,82.0,286.6627284724673,1.0
1,36,alternate,3.49058116117963,113.0,286.6627284724673,1.0
1,36,switching,3.49058116117963,17.0,286.6627284724673,1.0
1,36,reversed,3.49058116117963,211.0,286.6627284724673,1.0
1,36,storage,3.49058116117963,77.0,286.6627284724673,1.0
1,37,matching,3.5605519702517316,82.0,67.19199806388433,1.0
1,37,alternate,3.5605519702517316,113.0,67.19199806388433,1.0
1,37,switching,3.5605519702517316,17.0,67.19199806388433,1.0
1,37,reversed,3.5605519702517316,210.0,67.19199806388433,1.0
1,37,storage,3.5605519702517316,78.0,67.19199806388433,1.0
1,38,matching,2.824061767240819,82.0,2251.5058790639687,1.0
1,38,alternate,2.824061767240819,114.0,2251.5058790639687,1.0
1,38,switching,2.824061767240819,17.0,2251.5058790639687,1.0
1,38,reversed,2.824061767240819,209.0,2251.5058790639687,1.0
1,38,storage,2.824061767240819,78.0,2251.5058790639687,1.0
1,39,matching,1.7701261627039224,82.0,555.8490415142718,1.0
1,39,alternate,1.7701261627039224,113.0,555.8490415142718,1.0
1,39,switching,1.7701261627039224,17.0,555.8490415142718,1.0
1,39,reversed,1.7701261627039224,210.0,555.8490415142718,1.0
1,39,storage,1.7701261627039224,78.0,555.8490415142718,1.0
1,40,matching,3.0788432468580695,82.0,179.88245126776417,1.0
1,40,alternate,3.0788432468580695,113.0,179.88245126776417,1.0
1,40,switching,3.0788432468580695,17.0,179.88245126776417,1.0
1,40,reversed,3.0788432468580695,210.0,179.88245126776417,1.0
1,40,storage,3.0788432468580695,78.0,179.88245126776417,1.0
1,41,matching,3.4321658507132655,82.0,45.04504866369743,1.0
1,41,alternate,3.4321658507132655,112.0,45.04504866369743,1.0
1,41,switching,3.4321658507132655,17.0,45.04504866369743,1.0
1,41,reversed,3.4321658507132655,211.0,45.04504866369743,1.0
1,41,storage,3.4321658507132655,78.0,45.04504866369743,1.0
1,42,matching,3.9007811503184873,82.0,334.66462368850233,1.0
1,42,alternate,3.9007811503184873,112.0,334.66462368850233,1.0
1,42,switching,3.9007811503184873,17.0,334.66462368850233,1.0
1,42,reversed,3.9007811503184873,211.0,334.66462368850233,1.0
1,42,storage,3.9007811503184873,78.0,334.66462368850233,1.0
1,43,matching,3.126892134180929,82.0,74.5338992581187,1.0
1,43,alternate,3.126892134180929,112.0,74.5338992581187,1.0
1,43,switching,3.126892134180929,17.0,74.5338992581187,1.0
1,43,reversed,3.126892134180929,210.0,74.5338992581187,1.0
1,43,storage,3.126892134180929,79.0,74.5338992581187,1.0
1,44,matching,1.5132686055235014,82.0,1163.4906778171596,3.0
1,44,alternate,1.5132686055235014,112.0,1163.4906778171596,3.0
1,44,switching,1.5132686055235014,17.0,1163.4906778171596,3.0
1,44,reversed,1.5132686055235014,210.0,1163.4906778171596,3.0
1,44,storage,1.5132686055235014,79.0,1163.4906778171596,3.0
1,45,matching,3.4099159172857165,81.0,241.04904237665698,1.0
1,45,alternate,3.4099159172857165,112.0,241.04904237665698,1.0
1,45,switching,3.4099159172857165,17.0,241.04904237665698,1.0
1,45,reversed,3.4099159172857165,211.0,241.04904237665698,1.0
1,45,storage,3.4099159172857165,79.0,241.04904237665698,1.0
1,46,matching,2.452648658173592,81.0,729.3398836525294,1.0
1,46,alternate,2.452648658173592,111.0,729.3398836525294,1.0
1,46,switching,2.452648658173592,17.0,729.3398836525294,1.0
1,46,reversed,2.452648658173592,212.0,729.3398836525294,1.0
1,46,storage,2.452648658173592,79.0,729.3398836525294,1.0
1,47,matching,3.595814651190253,81.0,157.87307272979896,1.0
1,47,alternate,3.595814651190253,112.0,157.87307272979896,1.0
1,47,switching,3.595814651190253,17.0,157.87307272979896,1.0
1,47,reversed,3.595814651190253,211.0,157.87307272979896,1.0
1,47,storage,3.595814651190253,79.0,157.87307272979896,1.0
1,48,matching,3.190079793275688,80.0,122.7176236604023,1.0
1,48,alternate,3.190079793275688,112.0,122.7176236604023,1.0
1,48,switching,3.190079793275688,17.0,122.7176236604023,1.0
1,48,reversed,3.190079793275688,211.0,122.7176236604023,1.0
1,48,storage,3.190079793275688,80.0,122.7176236604023,1.0
1,49,matching,5.13735087119428,80.0,189.70595997847778,0.0
1,49,alternate,5.13735087119428,112.0,189.70595997847778,0.0
1,49,switching,5.13735087119428,17.0,189.70595997847778,0.0
1,49,reversed,5.13735087119428,211.0,189.70595997847778,0.0
1,49,storage,5.13735087119428,80.0,189.70595997847778,0.0
1,50,matching,2.0466708082917404,80.0,1265.6674825881203,1.0
1,50,alternate,2.0466708082917404,112.0,1265.6674825881203,1.0
1,50,switching,2.0466708082917404,17.0,1265.6674825881203,1.0
1,50,reversed,2.0466708082917404,211.0,1265.6674825881203,1.0
1,50,storage,2.0466708082917404,80.0,1265.6674825881203,1.0
1,51,matching,2.722455378119203,80.0,303.1621626044066,1.0
1,51,alternate,2.722455378119203,111.0,303.1621626044066,1.0
1,51,switching,2.722455378119203,17.0,303.1621626044066,1.0
1,51,reversed,2.722455378119203,212.0,303.1621626044066,1.0
1,51,storage,2.722455378119203,80.0,303.1621626044066,1.0
1,52,matching,1.9699157996518941,80.0,156.08011591009895,1.0
1,52,alternate,1.9699157996518941,110.0,156.08011591009895,1.0
1,52,switching,1.9699157996518941,17.0,156.08011591009895,1.0
1,52,reversed,1.9699157996518941,213.0,156.08011591009895,1.0
1,52,storage,1.9699157996518941,80.0,156.08011591009895,1.0
1,53,matching,1.6183264853627373,80.0,133.76777845704868,2.0
1,53,alternate,1.6183264853627373,110.0,133.76777845704868,2.0
1,53,switching,1.6183264853627373,17.0,133.76777845704868,2.0
1,53,reversed,1.6183264853627373,213.0,133.76777845704868,2.0
1,53,storage,1.6183264853627373,80.0,133.76777845704868,2.0
1,54,matching,3.523167861883606,81.0,116.57883149702808,1.0
1,54,alternate,3.523167861883606,110.0,116.57883149702808,1.0
1,54,switching,3.523167861883606,17.0,116.57883149702808,1.0
1,54,reversed,3.523167861883606,212.0,116.57883149702808,1.0
1,54,storage,3.523167861883606,80.0,116.57883149702808,1.0
1,55,matching,3.833431683108018,82.0,34.65326702909237,1.0
1,55,alternate,3.833431683108018,109.0,34.65326702909237,1.0
1,55,switching,3.833431683108018,17.0,34.65326702909237,1.0
1,55,reversed,3.833431683108018,212.0,34.65326702909237,1.0
1,55,storage,3.833431683108018,80.0,34.65326702909237,1.0
1,56,matching,1.7287367526920554,82.0,922.0108479780679,1.0
1,56,alternate,1.7287367526920554,109.0,922.0108479780679,1.0
1,56,switching,1.7287367526920554,17.0,922.0108479780679,1.0
1,56,reversed,1.7287367526920554,211.0,922.0108479780679,1.0
1,56,storage,1.7287367526920554,81.0,922.0108479780679,1.0
1,57,matching,2.3170642451221086,82.0,220.72975149235933,1.0
1,57,alternate,2.3170642451221086,109.0,220.72975149235933,1.0
1,57,switching,2.3170642451221086,17.0,220.72975149235933,1.0
1,57,reversed,2.3170642451221086,211.0,220.72975149235933,1.0
1,57,storage,2.3170642451221086,81.0,220.72975149235933,1.0
1,58,matching,2.4530447582017127,82.0,168.32752347126785,1.0
1,58,alternate,2.4530447582017127,108.0,168.32752347126785,1.0
1,58,switching,2.4530447582017127,17.0,168.32752347126785,1.0
1,58,reversed,2.4530447582017127,212.0,168.32752347126785,1.0
1,58,storage,2.4530447582017127,81.0,168.32752347126785,1.0
1,59,matching,3.292079297405332,83.0,49.630291163841285,1.0
1,59,alternate,3.292079297405332,108.0,49.630291163841285,1.0
1,59,switching,3.292079297405332,17.0,49.630291163841285,1.0
1,59,reversed,3.292079297405332,212.0,49.630291163841285,1.0
1,59,storage,3.292079297405332,80.0,49.630291163841285,1.0
1,60,matching,2.9646845552643737,83.0,780.9370598954748,1.0
1,60,alternate,2.9646845552643737,108.0,780.9370598954748,1.0
1,60,switching,2.9646845552643737,17.0,780.9370598954748,1.0
1,60,reversed,2.9646845552643737,212.0,780.9370598954748,1.0
1,60,storage,2.9646845552643737,80.0,780.9370598954748,1.0
1,61,matching,3.1686144621346415,83.0,167.12261191195103,1.0
1,61,alternate,3.1686144621346415,108.0,167.12261191195103,1.0
1,61,switching,3.1686144621346415,17.0,167.12261191195103,1.0
1,61,reversed,3.1686144621346415,212.0,167.12261191195103,1.0
1,61,storage,3.1686144621346415,80.0,167.12261191195103,1.0
1,62,matching,1.4512934242865376,83.0,239.98122290059084,6.0
1,62,alternate,1.4512934242865376,109.0,239.98122290059084,6.0
1,62,switching,1.4512934242865376,17.0,239.98122290059084,6.0
1,62,reversed,1.4512934242865376,212.0,239.98122290059084,6.0
1,62,storage,1.4512934242865376,79.0,239.98122290059084,6.0
1,63,matching,2.119375903255973,82.0,77.88740703398037,1.0
1,63,alternate,2.119375903255973,111.0,77.88740703398037,1.0
1,63,switching,2.119375903255973,17.0,77.88740703398037,1.0
1,63,reversed,2.119375903255973,210.0,77.88740703398037,1.0
1,63,storage,2.119375903255973,80.0,77.88740703398037,1.0
1,64,matching,1.922139200805037,83.0,240.21947043701985,1.0
1,64,alternate,1.922139200805037,111.0,240.21947043701985,1.0
1,64,switching,1.922139200805037,17.0,240.21947043701985,1.0
1,64,reversed,1.922139200805037,209.0,240.21947043701985,1.0
1,64,storage,1.922139200805037,80.0,240.21947043701985,1.0
1,65,matching,1.3680176665980768,82.0,60.73351050555343,13.0
1,65,alternate,1.3680176665980768,111.0,60.73351050555343,13.0
1,65,switching,1.3680176665980768,17.0,60.73351050555343,13.0
1,65,reversed,1.3680176665980768,210.0,60.73351050555343,13.0
1,65,storage,1.3680176665980768,80.0,60.73351050555343,13.0
1,66,matching,2.5521653557260433,83.0,123.23872890204585,1.0
1,66,alternate,2.5521653557260433,110.0,123.23872890204585,1.0
1,66,switching,2.5521653557260433,17.0,123.23872890204585,1.0
1,66,reversed,2.5521653557260433,209.0,123.23872890204585,1.0
1,66,storage,2.5521653557260433,81.0,123.23872890204585,1.0
1,67,matching,2.9507232510525436,83.0,87.32615311276854,1.0
1,67,alternate,2.9507232510525436,109.0,87.32615311276854,1.0
1,67,switching,2.9507232510525436,17.0,87.32615311276854,1.0
1,67,reversed,2.9507232510525436,210.0,87.32615311276854,1.0
1,67,storage,2.9507232510525436,81.0,87.32615311276854,1.0
1,68,matching,4.404257753822591,83.0,440.42848865299516,1.0
1,68,alternate,4.404257753822591,108.0,440.42848865299516,1.0
1,68,switching,4.404257753822591,17.0,440.42848865299516,1.0
1,68,reversed,4.404257753822591,211.0,440.42848865299516,1.0
1,68,storage,4.404257753822591,81.0,440.42848865299516,1.0
1,69,matching,2.4800985095205963,84.0,317.2444381381477,1.0
1,69,alternate,2.4800985095205963,108.0,317.2444381381477,1.0
1,69,switching,2.4800985095205963,17.0,317.2444381381477,1.0
1,69,reversed,2.4800985095205963,211.0,317.2444381381477,1.0
1,69,storage,2.4800985095205963,80.0,317.2444381381477,1.0
1,70,matching,2.904269262779333,85.0,233.94547845457805,1.0
1,70,alternate,2.904269262779333,108.0,233.94547845457805,1.0
1,70,switching,2.904269262779333,17.0,233.94547845457805,1.0
1,70,reversed,2.904269262779333,211.0,233.94547845457805,1.0
1,70,storage,2.904269262779333,79.0,233.94547845457805,1.0
1,71,matching,1.9052203998922097,85.0,71.91944815519254,1.0
1,71,alternate,1.9052203998922097,109.0,71.91944815519254,1.0
1,71,switching,1.9052203998922097,17.0,71.91944815519254,1.0
1,71,reversed,1.9052203998922097,210.0,71.91944815519254,1.0
1,71,storage,1.9052203998922097,79.0,71.91944815519254,1.0
1,72,matching,4.070917341389586,85.0,343.1056140174938,1.0
1,72,alternate,4.070917341389586,109.0,343.1056140174938,1.0
1,72,switching,4.070917341389586,17.0,343.1056140174938,1.0
1,72,reversed,4.070917341389586,210.0,343.1056140174938,1.0
1,72,storage,4.070917341389586,79.0,343.1056140174938,1.0
1,73,matching,4.85389259611183,84.0,91.2995143168839,0.0
1,73,alternate,4.85389259611183,109.0,91.2995143168839,0.0
1,73,switching,4.85389259611183,18.0,91.2995143168839,0.0
1,73,reversed,4.85389259611183,210.0,91.2995143168839,0.0
1,73,storage,4.85389259611183,79.0,91.2995143168839,0.0
1,74,matching,3.48076514439609,84.0,151.35822956640448,1.0
1,74,alternate,3.48076514439609,109.0,151.35822956640448,1.0
1,74,switching,3.48076514439609,18.0,151.35822956640448,1.0
1,74,reversed,3.48076514439609,210.0,151.35822956640448,1.0
1,74,storage,3.48076514439609,79.0,151.35822956640448,1.0
1,75,matching,3.6645794098156728,84.0,156.91982210386496,1.0
1,75,alternate,3.6645794098156728,110.0,156.91982210386496,1.0
1,75,switching,3.6645794098156728,18.0,156.91982210386496,1.0
1,75,reversed,3.6645794098156728,209.0,156.91982210386496,1.0
1,75,storage,3.6645794098156728,79.0,156.91982210386496,1.0
1,76,matching,2.9689446575583127,84.0,2006.9105888770227,1.0
1,76,alternate,2.9689446575583127,111.0,2006.9105888770227,1.0
1,76,switching,2.9689446575583127,18.0,2006.9105888770227,1.0
1,76,reversed,2.9689446575583127,208.0,2006.9105888770227,1.0
1,76,storage,2.9689446575583127,79.0,2006.9105888770227,1.0
1,77,matching,2.1064444410942675,83.0,433.0861535162242,1.0
1,77,alternate,2.1064444410942675,111.0,433.0861535162242,1.0
1,77,switching,2.1064444410942675,18.0,433.0861535162242,1.0
1,77,reversed,2.1064444410942675,209.0,433.0861535162242,1.0
1,77,storage,2.1064444410942675,79.0,433.0861535162242,1.0
1,78,matching,3.589438732003198,83.0,180.99982401410233,1.0
1,78,alternate,3.589438732003198,112.0,180.99982401410233,1.0
1,78,switching,3.589438732003198,18.0,180.99982401410233,1.0
1,78,reversed,3.589438732003198,208.0,180.99982401410233,1.0
1,78,storage,3.589438732003198,79.0,180.99982401410233,1.0
1,79,matching,1.922182353156554,83.0,381.4199666606714,1.0
1,79,alternate,1.922182353156554,113.0,381.4199666606714,1.0
1,79,switching,1.922182353156554,18.0,381.4199666606714,1.0
1,79,reversed,1.922182353156554,208.0,381.4199666606714,1.0
1,79,storage,1.922182353156554,78.0,381.4199666606714,1.0
1,80,matching,2.9447883616094175,83.0,241.53917345626053,1.0
1,80,alternate,2.9447883616094175,113.0,241.53917345626053,1.0
1,80,switching,2.9447883616094175,18.0,241.53917345626053,1.0
1,80,reversed,2.9447883616094175,208.0,241.53917345626053,1.0
1,80,storage,2.9447883616094175,78.0,241.53917345626053,1.0
1,81,matching,2.3981337841833783,83.0,89.54545321810946,1.0
1,81,alternate,2.3981337841833783,113.0,89.54545321810946,1.0
1,81,switching,2.3981337841833783,18.0,89.54545321810946,1.0
1,81,reversed,2.3981337841833783,208.0,89.54545321810946,1.0
1,81,storage,2.3981337841833783,78.0,89.54545321810946,1.0
1,82,matching,4.162320506247516,83.0,149.75151391576833,1.0
1,82,alternate,4.162320506247516,112.0,149.75151391576833,1.0
1,82,switching,4.162320506247516,18.0,149.75151391576833,1.0
1,82,reversed,4.162320506247516,209.0,149.75151391576833,1.0
1,82,storage,4.162320506247516,78.0,149.75151391576833,1.0
1,83,matching,3.2345100160566638,83.0,162.1336324402346,1.0
1,83,alternate,3.2345100160566638,112.0,162.1336324402346,1.0
1,83,switching,3.2345100160566638,19.0,162.1336324402346,1.0
1,83,reversed,3.2345100160566638,208.0,162.1336324402346,1.0
1,83,storage,3.2345100160566638,78.0,162.1336324402346,1.0
1,84,matching,2.7811489894029275,82.0,770.633438667625,1.0
1,84,alternate,2.7811489894029275,112.0,770.633438667625,1.0
1,84,switching,2.7811489894029275,19.0,770.633438667625,1.0
1,84,reversed,2.7811489894029275,208.0,770.633438667625,1.0
1,84,storage,2.7811489894029275,79.0,770.633438667625,1.0
1,85,matching,3.105898743085356,82.0,164.28537187183406,1.0
1,85,alternate,3.105898743085356,113.0,164.28537187183406,1.0
1,85,switching,3.105898743085356,19.0,164.28537187183406,1.0
1,85,reversed,3.105898743085356,207.0,164.28537187183406,1.0
1,85,storage,3.105898743085356,79.0,164.28537187183406,1.0
1,86,matching,1.8064864641376108,81.0,269.3405546636195,1.0
1,86,alternate,1.8064864641376108,113.0,269.3405546636195,1.0
1,86,switching,1.8064864641376108,19.0,269.3405546636195,1.0
1,86,reversed,1.8064864641376108,208.0,269.3405546636195,1.0
1,86,storage,1.8064864641376108,79.0,269.3405546636195,1.0
1,87,matching,1.1733539465386118,81.0,136.70561178250728,76.0
1,87,alternate,1.1733539465386118,113.0,136.70561178250728,76.0
1,87,switching,1.1733539465386118,19.0,136.70561178250728,76.0
1,87,reversed,1.1733539465386118,207.0,136.70561178250728,76.0
1,87,storage,1.1733539465386118,80.0,136.70561178250728,76.0
1,88,matching,3.166875210021016,74.0,75.01244342726999,1.0
1,88,alternate,3.166875210021016,103.0,75.01244342726999,1.0
1,88,switching,3.166875210021016,18.0,75.01244342726999,1.0
1,88,reversed,3.166875210021016,208.0,75.01244342726999,1.0
1,88,storage,3.166875210021016,97.0,75.01244342726999,1.0
1,89,matching,3.666152360423628,75.0,24.21076696415951,1.0
1,89,alternate,3.666152360423628,103.0,24.21076696415951,1.0
1,89,switching,3.666152360423628,18.0,24.21076696415951,1.0
1,89,reversed,3.666152360423628,207.0,24.21076696415951,1.0
1,89,storage,3.666152360423628,97.0,24.21076696415951,1.0
1,90,matching,5.09492180654234,76.0,506.6844876699424,0.0
1,90,alternate,5.09492180654234,102.0,506.6844876699424,0.0
1,90,switching,5.09492180654234,18.0,506.6844876699424,0.0
1,90,reversed,5.09492180654234,207.0,506.6844876699424,0.0
1,90,storage,5.09492180654234,97.0,506.6844876699424,0.0
1,91,matching,4.679497987075982,76.0,118.60660276067186,0.0
1,91,alternate,4.679497987075982,102.0,118.60660276067186,0.0
1,91,switching,4.679497987075982,18.0,118.60660276067186,0.0
1,91,reversed,4.679497987075982,207.0,118.60660276067186,0.0
1,91,storage,4.679497987075982,97.0,118.60660276067186,0.0
1,92,matching,2.038260599217742,76.0,1788.1344635182509,1.0
1,92,alternate,2.038260599217742,102.0,1788.1344635182509,1.0
1,92,switching,2.038260599217742,18.0,1788.1344635182509,1.0
1,92,reversed,2.038260599217742,207.0,1788.1344635182509,1.0
1,92,storage,2.038260599217742,97.0,1788.1344635182509,1.0
1,93,matching,4.296356218484332,76.0,532.3544844852327,1.0
1,93,alternate,4.296356218484332,102.0,532.3544844852327,1.0
1,93,switching,4.296356218484332,18.0,532.3544844852327,1.0
1,93,reversed,4.296356218484332,207.0,532.3544844852327,1.0
1,93,storage,4.296356218484332,97.0,532.3544844852327,1.0
1,94,matching,3.0581720924040043,76.0,195.26818064141779,1.0
1,94,alternate,3.0581720924040043,102.0,195.26818064141779,1.0
1,94,switching,3.0581720924040043,18.0,195.26818064141779,1.0
1,94,reversed,3.0581720924040043,207.0,195.26818064141779,1.0
1,94,storage,3.0581720924040043,97.0,195.26818064141779,1.0
1,95,matching,4.03808804246601,76.0,50.42438841107129,1.0
1,95,alternate,4.03808804246601,102.0,50.42438841107129,1.0
1,95,switching,4.03808804246601,18.0,50.42438841107129,1.0
1,95,reversed,4.03808804246601,207.0,50.42438841107129,1.0
1,95,storage,4.03808804246601,97.0,50.42438841107129,1.0
1,96,matching,3.782594788715933,77.0,391.85679629448333,1.0
1,96,alternate,3.782594788715933,102.0,391.85679629448333,1.0
1,96,switching,3.782594788715933,17.0,391.85679629448333,1.0
1,96,reversed,3.782594788715933,207.0,391.85679629448333,1.0
1,96,storage,3.782594788715933,97.0,391.85679629448333,1.0
1,97,matching,2.5962291342084587,78.0,1277.9501098633916,1.0
1,97,alternate,2.5962291342084587,102.0,1277.9501098633916,1.0
1,97,switching,2.5962291342084587,17.0,1277.9501098633916,1.0
1,97,reversed,2.5962291342084587,206.0,1277.9501098633916,1.0
1,97,storage,2.5962291342084587,97.0,1277.9501098633916,1.0
1,98,matching,2.5522438706871333,78.0,378.8614109602861,1.0
1,98,alternate,2.5522438706871333,102.0,378.8614109602861,1.0
1,98,switching,2.5522438706871333,17.0,378.8614109602861,1.0
1,98,reversed,2.5522438706871333,205.0,378.8614109602861,1.0
1,98,storage,2.5522438706871333,98.0,378.8614109602861,1.0
1,99,matching,3.5320448321135047,78.0,89.66830471365364,1.0
1,99,alternate,3.5320448321135047,102.0,89.66830471365364,1.0
1,99,switching,3.5320448321135047,17.0,89.66830471365364,1.0
1,99,reversed,3.5320448321135047,205.0,89.66830471365364,1.0
1,99,storage,3.5320448321135047,98.0,89.66830471365364,1.0
2,0,matching,3.231222745202363,103.0,80.68918391749853,1.0
2,0,alternate,3.231222745202363,103.0,80.68918391749853,1.0
2,0,switching,3.231222745202363,105.0,80.68918391749853,1.0
2,0,reversed,3.231222745202363,96.0,80.68918391749853,1.0
2,0,storage,3.231222745202363,93.0,80.68918391749853,1.0
2,1,matching,2.3245902634263156,103.0,63.044501481946206,1.0
2,1,alternate,2.3245902634263156,103.0,63.044501481946206,1.0
2,1,switching,2.3245902634263156,106.0,63.044501481946206,1.0
2,1,reversed,2.3245902634263156,95.0,63.044501481946206,1.0
2,1,storage,2.3245902634263156,93.0,63.044501481946206,1.0
2,2,matching,4.387678787558256,103.0,287.4289900794763,1.0
2,2,alternate,4.387678787558256,103.0,287.4289900794763,1.0
2,2,switching,4.387678787558256,106.0,287.4289900794763,1.0
2,2,reversed,4.387678787558256,95.0,287.4289900794763,1.0
2,2,storage,4.387678787558256,93.0,287.4289900794763,1.0
2,3,matching,2.2634158911016042,104.0,373.5410520957722,1.0
2,3,alternate,2.2634158911016042,103.0,373.5410520957722,1.0
2,3,switching,2.2634158911016042,106.0,373.5410520957722,1.0
2,3,reversed,2.2634158911016042,95.0,373.5410520957722,1.0
2,3,storage,2.2634158911016042,92.0,373.5410520957722,1.0
2,4,matching,3.29586137919267,104.0,254.20633692810762,1.0
2,4,alternate,3.29586137919267,103.0,254.20633692810762,1.0
2,4,switching,3.29586137919267,105.0,254.20633692810762,1.0
2,4,reversed,3.29586137919267,95.0,254.20633692810762,1.0
2,4,storage,3.29586137919267,93.0,254.20633692810762,1.0
2,5,matching,3.0836363333249706,103.0,83.56114884828722,1.0
2,5,alternate,3.0836363333249706,104.0,83.56114884828722,1.0
2,5,switching,3.0836363333249706,105.0,83.56114884828722,1.0
2,5,reversed,3.0836363333249706,95.0,83.56114884828722,1.0
2,5,storage,3.0836363333249706,93.0,83.56114884828722,1.0
2,6,matching,2.3703558650944516,103.0,495.4756595551025,1.0
2,6,alternate,2.3703558650944516,104.0,495.4756595551025,1.0
2,6,switching,2.3703558650944516,106.0,495.4756595551025,1.0
2,6,reversed,2.3703558650944516,94.0,495.4756595551025,1.0
2,6,storage,2.3703558650944516,93.0,495.4756595551025,1.0
2,7,matching,3.7083839988359633,103.0,182.75624332695463,1.0
2,7,alternate,3.7083839988359633,105.0,182.75624332695463,1.0
2,7,switching,3.7083839988359633,106.0,182.75624332695463,1.0
2,7,reversed,3.7083839988359633,94.0,182.75624332695463,1.0
2,7,storage,3.7083839988359633,92.0,182.75624332695463,1.0
2,8,matching,3.707827862157649,103.0,229.27928191747662,1.0
2,8,alternate,3.707827862157649,105.0,229.27928191747662,1.0
2,8,switching,3.707827862157649,106.0,229.27928191747662,1.0
2,8,reversed,3.707827862157649,94.0,229.27928191747662,1.0
2,8,storage,3.707827862157649,92.0,229.27928191747662,1.0
2,9,matching,2.838928024743571,103.0,424.95295872316865,1.0
2,9,alternate,2.838928024743571,106.0,424.95295872316865,1.0
2,9,switching,2.838928024743571,106.0,424.95295872316865,1.0
2,9,reversed,2.838928024743571,94.0,424.95295872316865,1.0
2,9,storage,2.838928024743571,91.0,424.95295872316865,1.0
2,10,matching,1.2639420438093938,103.0,122.95211153911148,34.0
2,10,alternate,1.2639420438093938,106.0,122.95211153911148,34.0
2,10,switching,1.2639420438093938,106.0,122.95211153911148,34.0
2,10,reversed,1.2639420438093938,95.0,122.95211153911148,34.0
2,10,storage,1.2639420438093938,90.0,122.95211153911148,34.0
2,11,matching,5.396722119111736,100.0,193.21385979127214,0.0
2,11,alternate,5.396722119111736,110.0,193.21385979127214,0.0
2,11,switching,5.396722119111736,97.0,193.21385979127214,0.0
2,11,reversed,5.396722119111736,97.0,193.21385979127214,0.0
2,11,storage,5.396722119111736,96.0,193.21385979127214,0.0
2,12,matching,2.735418817857489,100.0,633.1831465832415,1.0
